ID	M	eM1	eM2	R	eR1	eR2	Teff	eTeff1	eTeff2	FeH	eFeH1	eFeH2	Ref	MH	eMH1	eMH2	logg	elogg1	elogg2	logg_from_M,R	L	eL1	eL2	L_from_SB	class	type	orbit_a(Rsol)	eOrbit_a	R/a	detached	well_detached	source	mode	database	logL	elogL1	elogL2	eTeff	elogg	eFeH	eL	elogL	eM	eR	percent_eL	percent_elogL	percent_eM	percent_eR	percent_eTeff	percent_elogg	percent_eFeH	logTeff	elogTeff1	elogTeff2	logM	elogM1	elogM2
KIC7038145	1.471	0.077103826	0.06670832	2.459	0.075894664	0.062769419	6074.0	58.0	58.0	0.257	0.1	0.1	NA	NA	NA	NA	3.823	0.016763055	0.015811388	NA	8.695	0.807294839	0.807294839	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.9392695863387313	0.03855891532477507	0.04231891784166797	58.0	0.016287221499999997	0.1	0.807294839	0.04043891658322152	0.071906073	0.0693320415	9.28458699252444	4.305357819670521	4.888244255608429	2.8195218178121184	0.9548896937767534	0.4260324744964687	38.91050583657587	3.7834747875822465	0.004127358600090947	0.00416695999866068	0.16761267272753014	0.02218741123355117	0.020155349935181227
KIC7133688	1.418	0.081320354	0.096607453	1.932	0.063953108	0.062177166	6400.0	63.0	63.0	0.028	0.1	0.1	NA	NA	NA	NA	4.015	0.019646883	0.021587033	NA	6.589	0.596604813	0.596604813	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.8188195075475364	0.03764382106659436	0.041219061021339654	63.0	0.020616957999999998	0.1	0.596604813	0.03943144104396701	0.0889639035	0.063065137	9.054557793291849	4.815645045153962	6.273900105782793	3.264241045548654	0.984375	0.5134983312577833	357.1428571428571	3.806179973983887	0.004254181938785795	0.0042962668586472574	0.1516762308470477	0.024218205943812104	0.03064437790244791
KIC7174470	1.412	0.221551348	0.122674366	2.266	0.09625487	0.080156098	6119.0	84.0	84.0	0.192	0.1	0.1	NA	NA	NA	NA	3.882	0.022825424	0.021095023	NA	6.988	0.592399744	0.592399744	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.8443528963108934	0.03533921196440781	0.038471585082650805	84.0	0.0219602235	0.1	0.592399744	0.03690539852352931	0.172112857	0.088205484	8.477386147681738	4.370849994685234	12.189295821529747	3.8925632833186232	1.3727733289753228	0.5656935471406492	52.083333333333336	3.7866804531966487	0.00592132796831768	0.006003178763280825	0.14983469671578492	0.06329809364300445	0.039472079448447786
KIC7282890	1.596	0.094413982	0.215615398	2.393	0.075073298	0.107703296	6341.0	47.0	47.0	-0.014	0.099	0.099	NA	NA	NA	NA	3.877	0.013038405	0.015652476	NA	8.587	0.730976121	0.730976121	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.9338414628987213	0.03548013025670671	0.03863866804572258	47.0	0.014345440499999999	0.099	0.730976121	0.037059399151214645	0.15501469	0.09138829700000001	8.512590206125537	3.9684893660835323	9.712699874686717	3.818984412870874	0.741208011354676	0.37001394119164305	-707.1428571428571	3.8021577531869615	0.003207154279484037	0.0032310146097600523	0.20303288701471064	0.024960189244603637	0.06303278086333583
KIC7296438	1.159	0.040360872	0.055072679	1.393	0.02	0.023345235	5749.0	56.0	56.0	0.268	0.072111026	0.072111026	NA	NA	NA	NA	4.213	0.005830952	0.007615773	NA	2.202	0.188867864	0.188867864	NA	MS	G	NA	NA	NA	NA	NA	serenelli17	A	1	0.34281731463573295	0.035738260007266986	0.03894503301468971	56.0	0.0067233625	0.072111026	0.188867864	0.03734164651097835	0.0477167755	0.021672617499999998	8.5771055404178	10.8925789091652	4.117064322691976	1.5558232232591527	0.9740824491215864	0.15958610253975788	26.90709925373134	3.759592308645975	0.004209915428617705	0.004251124834427689	0.064083435963596	0.014866440327662406	0.021142954171562763
KIC7376493	0.997	0.059169249	0.054918121	1.494	0.036891733	0.036055513	5803.0	73.0	73.0	-0.123	0.101	0.101	NA	NA	NA	NA	4.087	0.01077033	0.01077033	NA	2.293	0.20247532	0.20247532	NA	MS	G	NA	NA	NA	NA	NA	serenelli17	A	1	0.36040405472993886	0.03674922436468281	0.04014875568514875	73.0	0.01077033	0.101	0.20247532	0.03844899002491578	0.057043685	0.036473623	8.830149149585695	10.66830118038675	5.7215330992978926	2.4413402275769744	1.2579700155092193	0.2635265475899192	-82.11382113821139	3.7636525705645303	0.005429216553688665	0.0054979485971404785	-0.0013048416883442813	0.025038360281049082	0.02460650811692446
KIC7383120	1.105	0.081301906	0.075451971	1.393	0.054129474	0.052325902	6048.0	58.0	58.0	-0.112	0.1	0.1	NA	NA	NA	NA	4.194	0.018248288	0.018248288	NA	2.549	0.220573735	0.220573735	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.4063698354692675	0.036043096489457804	0.03930734592143398	58.0	0.018248288	0.1	0.220573735	0.03767522120544589	0.07837693849999999	0.053227687999999995	8.653343860337388	9.27116579948394	7.092935610859728	3.8210831299353907	0.958994708994709	0.43510462565569863	-89.28571428571428	3.78161178249315	0.004145017469492807	0.00418496010383862	0.0433622780211295	0.030832950150744963	0.030715666510374204
KIC7429287	0.937	0.053	0.051312766	1.498	0.036891733	0.036055513	5802.0	60.0	60.0	-0.381	0.1	0.1	NA	NA	NA	NA	4.058	0.01118034	0.01118034	NA	2.599	0.234262777	0.234262777	NA	MS	G	NA	NA	NA	NA	NA	serenelli17	A	1	0.4148062795010126	0.03748057645558256	0.0410233919078023	60.0	0.01118034	0.1	0.234262777	0.03925198418169243	0.052156383	0.036473623	9.013573566756444	9.462726607926534	5.566316221985058	2.43482129506008	1.0341261633919339	0.27551355347461803	-26.246719160104988	3.7635777244666455	0.004468089635771388	0.004514536306158501	-0.02826040911222171	0.023895603709771673	0.02445920594048899
KIC7529180	1.352	0.06726812	0.067941151	1.455	0.032557641	0.032557641	6682.0	58.0	58.0	-0.024	0.1	0.1	NA	NA	NA	NA	4.243	0.009848858	0.009848858	NA	3.766	0.297722752	0.297722752	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.575880315680646	0.033043754809826575	0.035766508749651704	58.0	0.009848858	0.1	0.297722752	0.03440513177973914	0.06760463550000001	0.032557641	7.905543069569835	5.974354539115464	5.000342862426035	2.2376385567010306	0.8680035917390003	0.23212015083667215	-416.6666666666667	3.8249064713021124	0.0037534252332074303	0.003786147525288719	0.13097669160561715	0.021087756027275945	0.022391763503394918
KIC7591963	1.2	0.052009614	0.056859476	1.833	0.04788528	0.04788528	5966.0	61.0	61.0	0.011	0.1	0.1	NA	NA	NA	NA	3.99	0.015231546	0.015231546	NA	4.338	0.384319149	0.384319149	NA	MS	G	NA	NA	NA	NA	NA	serenelli17	A	1	0.6372895476781745	0.03686578702680254	0.04028793840200706	61.0	0.015231546	0.1	0.384319149	0.0385768627144048	0.054434545	0.04788528	8.859362586445368	6.053270896243503	4.536212083333333	2.6123993453355157	1.022460610124036	0.381743007518797	909.0909090909091	3.7756832490260437	0.004417942441867773	0.0044633470765100824	0.07918124604762482	0.018426417723845276	0.021081625410395044
KIC7611858	1.128	0.103469802	0.06780118	1.54	0.062625873	0.058872744	5926.0	58.0	58.0	0.021	0.099	0.099	NA	NA	NA	NA	4.119	0.026925824	0.028861739	NA	2.849	0.251522846	0.251522846	NA	MS	G	NA	NA	NA	NA	NA	serenelli17	A	1	0.4546924492394769	0.03674248652579515	0.040140712812135604	58.0	0.0278937815	0.099	0.251522846	0.038441599668965376	0.08563549100000001	0.0607493085	8.828460723060722	8.45441786712385	7.591798847517732	3.9447602922077922	0.9787377657779278	0.6771978999757223	471.4285714285714	3.772761647144032	0.004229937712372678	0.0042715419727872295	0.05230909964732344	0.038114666925229704	0.026921783125878087
KIC7668623	1.389	0.077103826	0.070837843	2.291	0.055217751	0.04669047	6277.0	48.0	48.0	-0.004	0.1	0.1	NA	NA	NA	NA	3.859	0.012529964	0.010816654	NA	8.698	0.736795261	0.736795261	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.9394194033293172	0.035313076902137364	0.038440610477322945	48.0	0.011673309	0.1	0.736795261	0.036876843689730154	0.0739708345	0.0509541105	8.47085836974017	3.9254930821141274	5.325474046076314	2.2240991051942385	0.7646965110721682	0.3024956983674527	-2500.0	3.7977521286507105	0.003308401197144928	0.0033337977765697246	0.14270224573761559	0.023462481363004772	0.022733406376104645
KIC7680114	1.096	0.050990195	0.043908997	1.409	0.022803509	0.021260292	5800.0	56.0	56.0	0.058	0.1	0.1	NA	NA	NA	NA	4.179	0.008062258	0.007211103	NA	2.222	0.200872573	0.200872573	NA	MS	G	NA	NA	NA	NA	NA	serenelli17	A	1	0.3467440546048488	0.03758651912894284	0.04115035905176234	56.0	0.0076366805	0.1	0.200872573	0.03936843909035259	0.047449596	0.0220319005	9.040169801980198	11.353745959744588	4.329342700729926	1.5636551100070972	0.9655172413793104	0.1827394233070112	172.41379310344826	3.7634279935629373	0.004173074487398232	0.00421356232869341	0.039810554148350386	0.01974915121970392	0.01775724741864296
KIC7700968	0.866	0.087664132	0.076557168	1.148	0.055785303	0.050960769	5982.0	75.0	75.0	-0.517	0.204	0.204	NA	NA	NA	NA	4.255	0.029614186	0.030594117	NA	1.73	0.201858942	0.201858942	NA	MS	G	NA	NA	NA	NA	NA	serenelli17	A	1	0.2380461031287954	0.04792930935052289	0.05388265865120059	75.0	0.030104151500000002	0.204	0.201858942	0.05090598400086174	0.08211065000000001	0.053373036	11.668146936416186	21.384926420458534	9.481599307159355	4.649219163763067	1.2537612838515546	0.7075006227967098	-39.45841392649903	3.7768464086952993	0.005411164968002424	0.005479437837518475	-0.06248210798265336	0.041877556793654146	0.04019720624286035
KIC7739672	1.228	0.120154068	0.07324616	1.733	0.055461698	0.050119856	6069.0	55.0	55.0	0.085	0.099	0.099	NA	NA	NA	NA	4.054	0.022847319	0.022847319	NA	4.124	0.348405035	0.348405035	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.6153186566114789	0.03522247111572685	0.038333258353139166	55.0	0.022847319	0.099	0.348405035	0.03677786473443301	0.096700114	0.052790777	8.448230722599417	5.977043656853572	7.874602117263843	3.046207559145989	0.9062448508815291	0.563574716329551	116.47058823529412	3.7831171374904673	0.00391804453575606	0.003953713725968644	0.08919836680514887	0.04054115971075506	0.026708951688220642
KIC7771282	1.321	0.05481788	0.052497619	1.656	0.024041631	0.024041631	6407.0	74.0	74.0	-0.033	0.1	0.1	NA	NA	NA	NA	4.12	0.007211103	0.007211103	NA	4.198	0.356885411	0.356885411	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.6230424342463817	0.035435021487143725	0.03858517091664593	74.0	0.007211103	0.1	0.356885411	0.037010096201894827	0.053657749500000004	0.024041631	8.501319938065745	5.9402207887591825	4.061903822861469	1.4517893115942029	1.1549867332604964	0.17502677184466017	-303.030303030303	3.8066547239918607	0.004987297461290563	0.00504523596454165	0.12090281761452719	0.017658131586043527	0.017611530878069784
KIC7800289	1.486	0.076576759	0.075927597	2.858	0.051224994	0.051855569	6422.0	53.0	53.0	-0.362	0.101	0.101	NA	NA	NA	NA	3.697	0.009219544	0.008485281	NA	12.69	1.035554847	1.035554847	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	1.1034616220947047	0.034068287466030744	0.036970019718702174	53.0	0.0088524125	0.101	1.035554847	0.03551915359236646	0.076252178	0.0515402815	8.160400685579196	3.21888436182677	5.13137133243607	1.8033688418474458	0.825288072251635	0.23944853935623478	-27.90055248618785	3.8076703012304836	0.003569471522805845	0.0035990523448221623	0.1720188094245565	0.021822551114010602	0.02277739647408722
KIC7833440	1.09	0.057982756	0.057140179	1.654	0.034885527	0.034885527	6327.0	59.0	59.0	-0.467	0.103	0.103	NA	NA	NA	NA	4.038	0.012083046	0.012083046	NA	3.976	0.34656281	0.34656281	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.5994463757252757	0.03629493688308416	0.03960709069678425	59.0	0.012083046	0.103	0.34656281	0.03795101378993421	0.057561467500000005	0.034885527	8.716368460764588	6.331010633606204	5.280868577981651	2.1091612454655384	0.9325114588272483	0.29923343239227335	-22.055674518201283	3.801197834459149	0.004031079744276855	0.004068846662596659	0.037426497940623665	0.022508866575780447	0.023385114559644656
KIC7870112	1.151	0.102552426	0.085146932	1.605	0.076006579	0.073498299	5656.0	79.0	79.0	0.351	0.099	0.099	NA	NA	NA	NA	4.088	0.029427878	0.029427878	NA	2.854	0.249733138	0.249733138	NA	MS	G	NA	NA	NA	NA	NA	serenelli17	A	1	0.45545396877862815	0.03643040434993822	0.039768483983933844	79.0	0.029427878	0.099	0.249733138	0.03809944416693603	0.09384967899999999	0.074752439	8.750285143658024	8.36515801346637	8.153751433536055	4.657472834890966	1.3967468175388968	0.7198600293542075	28.205128205128208	3.752509400788843	0.006024021448443495	0.006108756297281914	0.06107532362979181	0.03706717808398386	0.033377984000178884
KIC7880676	1.436	0.125207827	0.137277092	2.054	0.07738863	0.074886581	6269.0	56.0	56.0	0.048	0.099	0.099	NA	NA	NA	NA	3.96	0.018788294	0.019697716	NA	6.669	0.584602538	0.584602538	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.824060717418653	0.036493037260760364	0.03984314091421992	56.0	0.019243005	0.099	0.584602538	0.03816808908749014	0.1312424595	0.0761376055	8.765969980506823	4.6317083536090164	9.139447040389971	3.7067967624148004	0.8932844153772531	0.4859344696969697	206.25	3.797198269838959	0.0038622600088964454	0.0038969162258442047	0.15715443990628153	0.036306280011659364	0.04363793884351097
KIC7910848	1.274	0.070007142	0.103831594	1.637	0.056462377	0.054626001	6074.0	56.0	56.0	0.11	0.1	0.1	NA	NA	NA	NA	4.111	0.023086793	0.024041631	NA	3.745	0.314117072	0.314117072	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.5734518220354853	0.03497975527105057	0.03804592315478428	56.0	0.023564212	0.1	0.314117072	0.036512839212917425	0.086919368	0.055544189	8.387638771695594	6.367202580909754	6.822556357927787	3.3930475870494807	0.9219624629568653	0.5731990270007299	90.9090909090909	3.7834747875822465	0.00398568693616852	0.0040226041781847854	0.10516942799933163	0.023232148548049558	0.036921059814352924
KIC8012842	1.107	0.069404611	0.067007462	1.305	0.049040799	0.046238512	5849.0	58.0	58.0	0.152	0.1	0.1	NA	NA	NA	NA	4.251	0.023769729	0.023769729	NA	1.931	0.163391808	0.163391808	NA	MS	G	NA	NA	NA	NA	NA	serenelli17	A	1	0.28578227377939475	0.03527565673202537	0.038396268141825396	58.0	0.023769729	0.1	0.163391808	0.036835962436925385	0.06820603650000001	0.0476396555	8.461512584153288	12.88951968566124	6.16134024390244	3.6505483141762456	0.9916224995725765	0.5591561750176429	65.78947368421053	3.7670816213633223	0.004285349494458579	0.004328056429948379	0.0441476208787228	0.026409097207185747	0.02711739765402907
KIC8016496	1.5	0.105550936	0.133809566	2.081	0.109128365	0.100344407	6446.0	73.0	73.0	0.088	0.1	0.1	NA	NA	NA	NA	3.972	0.028160256	0.029154759	NA	6.152	0.590682773	0.590682773	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.7890163267933746	0.03981640085354099	0.04383865811348564	73.0	0.0286575075	0.1	0.590682773	0.041827529483513315	0.11968025099999999	0.104736386	9.60147550390117	5.3012248369439625	7.978683399999999	5.032983469485824	1.132485262178095	0.7214881042296072	113.63636363636364	3.8092903011763157	0.004890679863871039	0.00494638269644998	0.17609125905568124	0.02953282902985427	0.04058001895541519
KIC8019508	1.477	0.057801384	0.063513778	2.61	0.040311289	0.041182521	6211.0	55.0	55.0	0.052	0.1	0.1	NA	NA	NA	NA	3.772	0.009433981	0.009433981	NA	9.85	0.868727966	0.868727966	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.9934362304976118	0.03670701846682001	0.04009837955148898	55.0	0.009433981	0.1	0.868727966	0.038402699009154495	0.060657581	0.040746905	8.81957325888325	3.8656430911442197	4.10680981719702	1.5611840996168582	0.8855256802447271	0.25010554082714737	192.30769230769232	3.793161529245551	0.0038288613001355998	0.0038629180861100565	0.1693804953119495	0.016671686837532257	0.019088915764468917
KIC8027956	1.178	0.053413481	0.055803226	1.728	0.049396356	0.047539457	5967.0	70.0	70.0	0.042	0.1	0.1	NA	NA	NA	NA	4.033	0.016763055	0.016763055	NA	3.431	0.298165152	0.298165152	NA	MS	G	NA	NA	NA	NA	NA	serenelli17	A	1	0.5354207180561734	0.03619089915175033	0.03948321704385099	70.0	0.016763055	0.1	0.298165152	0.03783705809780066	0.0546083535	0.048467906500000005	8.690327951034684	7.0667900628064615	4.635683658743633	2.804855700231482	1.1731188201776437	0.41564728489957836	238.09523809523807	3.775756037844098	0.005065138009375136	0.005124910066291566	0.07114529045108281	0.01925861330483719	0.021076274556298562
KIC8106950	1.054	0.065192024	0.062681736	1.676	0.090443352	0.082873397	6098.0	63.0	63.0	-0.385	0.101	0.101	NA	NA	NA	NA	4.011	0.031064449	0.033060551	NA	3.457	0.313045757	0.313045757	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.5386993795424068	0.03764724172227596	0.04122316283572858	63.0	0.0320625	0.101	0.313045757	0.03943520227900227	0.06393688	0.0866583745	9.055416748625976	7.320446946217042	6.066117647058824	5.170547404534606	1.033125614955723	0.7993642483171279	-26.233766233766236	3.785187420029362	0.004463788764047738	0.004510145595994164	0.022840610876527823	0.02606399558836327	0.026627503203854447
KIC8114155	1.063	0.05964059	0.058821765	1.538	0.054083269	0.051264022	5761.0	60.0	60.0	0.019	0.1	0.1	NA	NA	NA	NA	4.089	0.021587033	0.022561028	NA	2.673	0.237112105	0.237112105	NA	MS	G	NA	NA	NA	NA	NA	serenelli17	A	1	0.42699895875653726	0.036910760691609035	0.040341661537575235	60.0	0.0220740305	0.1	0.237112105	0.038626211114592135	0.059231177499999996	0.052673645500000005	8.870636176580621	9.045973139390185	5.572076904985889	3.4248144018205466	1.0414858531504947	0.5398393372462704	526.3157894736843	3.760497875226527	0.004499724058353749	0.004546834222394658	0.026533264523296733	0.023707475920787008	0.024722460472257873
KIC8150065	1.22	0.044418465	0.055946403	1.408	0.017492856	0.021931712	6265.0	58.0	58.0	-0.033	0.1	0.1	NA	NA	NA	NA	4.227	0.007211103	0.008062258	NA	2.811	0.236825363	0.236825363	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.4488608456074407	0.03512923318273381	0.03822283865963233	58.0	0.0076366805	0.1	0.236825363	0.03667603592118307	0.050182434	0.019712284	8.42495065812878	8.170914500584164	4.113314262295082	1.4000201704545456	0.9257781324820431	0.18066431275136027	-303.030303030303	3.796921075330169	0.004002106483049328	0.004039329944772074	0.08635983067474821	0.015530998780877783	0.020386853500513613
KIC8174981	1.227	0.055803226	0.055	1.984	0.041677332	0.042544095	6065.0	53.0	53.0	-0.099	0.1	0.1	NA	NA	NA	NA	3.932	0.012529964	0.012529964	NA	5.635	0.472254112	0.472254112	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.7508939203821253	0.03495207021197566	0.03801317092182965	53.0	0.012529964	0.1	0.472254112	0.03648262056690266	0.055401613	0.042110713499999994	8.380729582963621	4.858558522931824	4.515208883455583	2.12251580141129	0.8738664468260511	0.31866642929806716	-101.01010101010101	3.782830805202592	0.003778667446067807	0.003811833287721278	0.08884456272700428	0.019315480696717735	0.01991695104493238
KIC8176564	1.174	0.045221676	0.068154237	1.526	0.024083189	0.031622777	6109.0	51.0	51.0	-0.126	0.072111026	0.072111026	NA	NA	NA	NA	4.14	0.00781025	0.01029563	NA	2.746	0.232140295	0.232140295	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.4387005329007363	0.035244619853627424	0.03835949624311952	51.0	0.00905294	0.072111026	0.232140295	0.03680205804837347	0.056687956500000004	0.027852982999999998	8.453761653313911	8.3888792669191	4.828616396933562	1.825228243774574	0.8348338516942216	0.21867004830917877	-57.23097301587301	3.7859701251320095	0.0036105870324161238	0.003640856135172399	0.06966809691159564	0.01641457828103232	0.025973538612969402
KIC8179536	1.289	0.044204072	0.042638011	1.366	0.016401219	0.015620499	6418.0	50.0	50.0	0.031	0.1	0.1	NA	NA	NA	NA	4.276	0.006708204	0.005830952	NA	2.624	0.222979865	0.222979865	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.4189638307036227	0.03542056494690976	0.03856802862963277	50.0	0.006269578	0.1	0.222979865	0.036994296788271264	0.0434210415	0.016010859000000002	8.497708269817073	8.829950004548538	3.368583514352211	1.1720980234260616	0.7790588968526021	0.14662249766136576	322.5806451612903	3.8073997127594854	0.0033702984748780196	0.0033966580298727678	0.110252917353403	0.014643714101058275	0.014608721745128339
KIC8216936	1.378	0.085632938	0.111503363	1.896	0.089693924	0.084599054	6437.0	50.0	50.0	-0.106	0.1	0.1	NA	NA	NA	NA	4.017	0.021095023	0.024083189	NA	9.234	0.780591873	0.780591873	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.9653898702151223	0.03524338487072154	0.038358033177808726	50.0	0.022589106	0.1	0.780591873	0.03680070902426513	0.0985681505	0.087146489	8.453453248862898	3.8120048862812967	7.152986248185778	4.596333808016878	0.7767593599502874	0.562337714712472	-94.33962264150944	3.808683509128969	0.0033603888012576633	0.0033865929709842035	0.13924921757160696	0.026182956835942017	0.03664517665015807
KIC8241455	1.383	0.060876925	0.061619802	2.429	0.049091751	0.048259714	6262.0	66.0	66.0	-0.094	0.099	0.099	NA	NA	NA	NA	3.806	0.012083046	0.012083046	NA	9.402	0.792686091	0.792686091	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.9732202468522337	0.03515361091809188	0.03825170369216324	66.0	0.012083046	0.099	0.792686091	0.03670265730512756	0.0612483635	0.0486757325	8.43103691767709	3.7712591187696707	4.428659689081706	2.0039412309592426	1.0539763653784733	0.3174736205990541	-105.31914893617022	3.7967130632808965	0.004553407208723659	0.004601654193728155	0.14082218010931058	0.01870799576188001	0.01979438585841964
