ID,Teff,logg,FeH,L,logL,eTeff,elogg,eFeH,eL,elogL,M,R,logR,eM,eR,elogR
EPIC210843739,0.7297997325964843,0.7289134717633774,0.3843955124848303,-0.5552582015654696,-0.6816488653976128,0.2663119983839357,0.05940462816210963,0.025791495182320174,0.009077018245108566,0.028902340619814396,0.4430619284047977,-0.6494164132016832,-0.718812015428437,0.2661031699573794,0.018809409957116593,0.03450030586258582
EPIC211743010,0.44053571582812684,0.8585235695716167,-0.13217129102392525,-0.6830892495737845,-1.1630556201747195,0.2717102424533332,0.08640673187215947,0.04200329215406428,0.014748245277261058,0.06747691335717453,-1.0444984151274384,-0.8492663939960471,-1.1181681911875923,0.23120439356952638,0.018025684542236735,0.03934844971977601
KIC11702195,-0.15271480429294396,-0.03092572663742519,-0.8314892603959778,-0.30700899500362755,-0.06672450841787933,0.23026362416997953,0.010530820446919435,0.21370096008208145,0.011377217785315676,0.02253582656461468,-0.9559427700432609,-0.2957799128725195,-0.1475962614659084,0.17100400430047988,0.027822252228234957,0.03978763665048333
KIC8613120,0.8159688535188985,1.4495996197846066,0.48019249459059093,-0.7620713702639736,-1.5820044141572331,0.23982669256434141,0.010530820446919435,0.21370096008208145,0.011036111940974452,0.06884957535155324,-0.6401088437331918,-1.0171207847279407,-1.5173304065317446,0.1823461066265321,0.015282645590157231,0.03969873805271309
KIC9407261,-1.3440802134279821,-2.026381190810108,-1.717242894943088,1.8528588844981595,1.8396593358940627,0.22274328566857818,0.010530820446919435,0.21370096008208145,0.12824284008537792,0.06024326821161792,-0.5083659628690466,1.9575873999900486,1.8653555762168124,0.18714468837986192,0.06638154264032398,0.03948671069798841
KIC1871314,-0.8334534892528963,0.10111456050471894,1.5125892017457498,-0.31567358910401844,-0.08399261943225346,0.25561261886125464,0.011340883558220929,0.21370096008208145,0.03545899543090052,0.07124619514757213,0.7314130683094326,-0.1184032583498355,0.09297611856535513,0.2368754447325525,0.030957153887754392,0.039864716289271594
KIC9824343,-0.32335585526120725,0.9948841933073683,1.84161499028592,-0.6978374948510456,-1.2318447393940686,0.2552013380228676,0.011070862521120432,0.21370096008208145,0.00895429177547993,0.04300291995427835,-0.43158865481576963,-0.8049271286492191,-1.0233741538420895,0.19150703542834355,0.019005341310836556,0.03980821834554862
KIC7619745,1.462268816511562,1.3907350336966984,0.20311814634623707,-0.670658585697236,-1.1077376055705428,0.25296874574799183,0.010530820446919435,0.21370096008208145,0.00547791967441125,0.023876097783860375,0.952147828962604,-0.8538511876730942,-1.128197286436697,0.23992908766648965,0.01786893945926076,0.03917709917949061
KIC3953364,1.1475443069218279,1.618902810046619,-0.09127334866338896,-0.7726321673285839,-1.6496410863854014,0.2700773975034003,0.011880925632421928,0.21370096008208145,0.003897750537561851,0.02555022242871947,-0.552425668058711,-1.071099872677791,-1.662000200351489,0.2015404336398513,0.0154589838085052,0.04277055205873836
KIC3735269,-0.08511117390130246,-0.46160928081271996,0.10400511485989242,0.015586326690105672,0.45419496610885074,0.2254444856506187,0.010260799409818937,0.21370096008208145,0.046764789571230606,0.06258774506770305,-0.33997936679765484,0.15352986747810324,0.41884708756044986,0.19237950483803987,0.03520886426347762,0.03933755527777752
KIC11666557,-1.3030846651024204,-0.6576445537476817,0.5376706838540474,-0.0845211805352322,0.3133845694074123,0.20860406052894087,0.010260799409818937,0.21370096008208145,0.03529044405630325,0.05258069818919717,-0.8844002784481624,0.2061374359519136,0.4768778536956705,0.17493011664411334,0.03663916314563336,0.039913500193317415
KIC7837838,-1.149127836686781,-0.533974918755654,1.4215820687452771,0.13054889862635574,0.5992923247823714,0.2124412791950171,0.011070862521120432,0.21370096008208145,0.05183839663582665,0.062288035458851976,0.9434231348656408,0.47082110169221386,0.7484626535317879,0.2665394046622276,0.044456824159059945,0.0430251420656752
KIC10525595,1.1872734047885225,0.945740364555077,0.31033707631845375,-0.4768245049103763,-0.45482182845788754,0.24700517359138022,0.010530820446919435,0.21370096008208145,0.007795501075123702,0.020714630468217317,1.9759906812412422,-0.5369126298956796,-0.5212280755517994,0.27875397639797617,0.02329623795730378,0.039205797715220654
KIC10197619,-2.382928277081734,-2.256169093382632,-0.1295921415056932,1.9131842642233956,1.8675263466973173,0.19987302063371995,0.010260799409818937,0.21370096008208145,0.1341215959975033,0.061641354424498994,-0.44162205302727725,2.3712768602343814,2.099093930243167,0.2037216071640921,0.0795089433395616,0.042716126053789265
KIC8027609,0.8801302421109983,1.6747971647264226,1.0667647850227868,-0.7747942600862303,-1.663926318574726,0.2688030580258917,0.011340883558220929,0.21370096008208145,0.011209403822982269,0.07438768889893276,-0.034178838699093314,-1.048430615052391,-1.6001297500610236,0.21070136244166274,0.015086714236437267,0.04062979902334679
KIC2571323,0.4597481058873065,-0.3325392250786816,-2.349502976841108,0.0340968493375961,0.47866229585150827,0.3013573564075786,0.012961009780823918,0.21370096008208145,0.04614093879600246,0.06058388193441876,-1.0056735263959518,-0.08762244268042912,0.13227140562651774,0.18321857603622846,0.03385693792280987,0.042859341662537714
KIC3958165,1.0454814431144328,1.4652608399364362,1.2675699975137082,-0.6360141147840768,-0.9647838064445429,0.261076027236145,0.011880925632421928,0.21370096008208145,0.030568582641569874,0.11567167781384245,2.026593907003629,-0.8041825895050833,-1.0218153425878387,0.3088541710324994,0.020435640192992297,0.04277569212079322
KIC5392657,-0.6941891691507854,-0.20670942178985002,1.6308616296532468,0.026280700719084168,0.46838614759866676,0.2106651981320594,0.009990778372718438,0.21370096008208145,0.04447839017481864,0.058989681872267205,1.6051911821203038,0.2710690865747099,0.5465370941911489,0.2674118740719239,0.037285736612909244,0.03940332377938496
KIC10273112,-0.3036406717474284,-0.6101208512179945,-0.13180284109274917,0.20897353564506443,0.6898463173162965,0.25767954174470853,0.012150946669522425,0.21370096008208145,0.06643220671611295,0.07418310920491637,0.1368251656013871,0.38594363926072506,0.664822307581564,0.23164062827437454,0.04277181451706825,0.04293092880561262
KIC11196785,-0.1337343513817601,-0.4664696594805296,0.2823348815490776,0.6161854397925551,1.080337060461559,0.22548393074381437,0.011340883558220929,0.21370096008208145,0.07758577789625988,0.06465105773504025,2.759904445853391,0.7139523185233178,0.9724416587682918,0.3411355391912635,0.048884872753131144,0.04291113688055741
KIC10619176,-2.696381602801413,-2.714664814379278,0.9621250045688022,4.1863226705496945,2.6338822368253716,0.19219332395580804,0.009990778372718438,0.21370096008208145,0.22474176772519736,0.05783050222996087,1.0140931570510432,3.975210108056755,2.8306549230831712,0.25170742469739005,0.10335378908728127,0.04036907877465003
KIC5394075,0.050250185712742014,0.6560077917462425,1.2001436601084998,-0.5259062438146647,-0.5921373705979005,0.29575510130463945,0.012961009780823918,0.21370096008208145,0.029337736228573316,0.08613577678435792,0.3872238861842322,-0.5339736595898801,-0.5162878145781853,0.2416740264858823,0.025529855389711375,0.04287322805100799
KIC8869611,-0.0022117882375211045,0.6846300216788958,0.2244882423544452,-0.6325824087972763,-0.9514314225382272,0.22969719263168953,0.010530820446919435,0.21370096008208145,0.021323013021864037,0.0816540430127053,-0.8425217467827394,-0.7028468933611176,-0.8189609356008933,0.17536635134896153,0.02074913035894424,0.03975681700264345
KIC9228258,-1.1324167914707823,-2.1365497739471113,-1.127723005061484,1.936637766620169,1.8782036508582824,0.21994005437880482,0.010530820446919435,0.21370096008208145,0.13576570931209053,0.06185133388014382,-0.9620500559111355,1.9441269159894872,1.8573354700566458,0.17231270841502438,0.06726323373206382,0.04015139339707415
EPIC211620134,0.7508371156341831,0.6533075813752378,-0.1564889864815414,-0.525915092761831,-0.5921634615456712,0.26719339940600595,0.06210483853311462,0.02689684497584818,0.01896202964219279,0.05586422510660029,-0.36397227556430406,-0.6133650441172097,-0.653626067051518,0.21375500537559988,0.018025684542236735,0.032136513235965426
EPIC248867024,0.7823931901907312,1.4147669059986432,0.40945010780479846,-0.7676643262515476,-1.6173922682226116,0.2663119983839357,0.05940462816210963,0.025791495182320174,0.012428030261320526,0.07728226030914227,-0.8045693274609486,-1.0265842691126148,-1.5420432241483697,0.20066796423015498,0.011951812576917834,0.03138141992288769
KIC3847071,0.37435736813728804,0.17564036674445546,0.016682481171179833,-0.404136724615304,-0.27457883715724013,0.2354393463318294,0.010530820446919435,0.21370096008208145,0.024650638534850625,0.057106956549448834,0.04565211228812044,-0.2736592630375352,-0.11618146814132463,0.20895642362227007,0.028155335529558897,0.039716516952946625
KIC4915716,-0.5125997381151293,-0.08682008131722878,0.9790737014028982,-0.09505564144756151,0.29765394023198444,0.28022898668824187,0.011880925632421928,0.21370096008208145,0.040663019121591204,0.060951622536784295,0.6969505266264286,0.024685409271854513,0.27019576463340594,0.23513050591315987,0.03340629580925395,0.03982144557250277
KIC10123890,0.9182294687268461,0.8820153997993593,-0.9162327445664584,-0.6521179344915363,-1.029312554091809,0.2819498446207256,0.012420967706622923,0.21370096008208145,0.009059636384603222,0.03721457973404035,-1.0977190491189142,-0.8307900673402543,-1.0781902409765165,0.17885622898774683,0.019945811808692388,0.042788740954226384
EPIC246143799,0.5983160886108673,-0.2377618410564069,-1.9139951581910732,-0.3372525895260521,-0.12800717122654484,0.2761031298340235,0.11070862521120432,0.05047764057111234,0.061914608498469643,0.12205367921816314,-0.7914822863155041,-0.34121639380017915,-0.21350434239946242,0.2922772522482692,0.031544947948914284,0.046427417582591134
KIC4830883,-0.6925114378535316,-0.09924104902385154,0.7012624532961924,-0.34828469837187986,-0.15108953837812245,0.28674689388789687,0.012150946669522425,0.21370096008208145,0.03726186307143656,0.07864049262146586,-0.6004114855920085,-0.18355043346172362,0.007520482063460412,0.18539974956046928,0.029820752036178597,0.03985829594388453
EPIC203593496,-0.4745904463117678,0.08356319309318548,1.7211318627913672,-0.3113277025992461,-0.07530323285514286,0.2663119983839357,0.056704417791104654,0.0298444444252562,0.04324111774066556,0.08376517522030848,1.075602250434634,-0.16527003815965108,0.03182239435562544,0.3402630697815671,0.030173428472874533,0.03990485669795826
KIC6449391,-0.36792460309572206,-0.603640346327582,-0.00616141456173236,0.20622994064505734,0.6867810945082549,0.26616602206211615,0.012150946669522425,0.21370096008208145,0.0563593658809619,0.0632288965812783,-0.06078915569483123,0.3386654036080978,0.6168763270731752,0.22335216888225945,0.041890123425328406,0.0429336729498611
KIC6117196,0.03603627786331808,0.9192783029192287,0.6625752105227121,-0.6810219669643491,-1.1536936754665739,0.22582526228360106,0.010260799409818937,0.21370096008208145,0.014890039121141013,0.06717879435293414,-0.6545045889931805,-0.7946603257142929,-1.0019717793975464,0.1823461066265321,0.01916208639381253,0.03976393546291192
KIC10616364,1.3300173080450657,0.8185604560807426,-0.4166146378917991,-0.5461412577135033,-0.6531902708525855,0.2861168242659178,0.011610904595321428,0.21370096008208145,0.018856685033069497,0.058254495339656466,0.4548402654356978,-0.6181849554187209,-0.6622346561715039,0.2237884035871076,0.022140242970355987,0.03962171883967341
EPIC246393593,0.587797397092018,1.3958654334016078,0.5505664314452074,-0.7447234307227679,-1.4779148684537586,0.26719339940600595,0.06210483853311462,0.029107544562904198,0.00826691820095044,0.04648966113591771,0.4692360106956875,-0.9648658926908261,-1.3854669507107291,0.05671051163026119,0.0029389703057994673,0.007207361028660006
KIC1996415,0.1447606290096001,1.0105454134591967,0.8836451692283136,-0.6877303116733204,-1.1843183866946316,0.2528109653752091,0.011070862521120432,0.21370096008208145,0.03411427149544168,0.1483515081570317,-0.4760845947102822,-0.8169965000383688,-1.0487921388304768,0.18932586190410275,0.018770223686372597,0.039753626729439745
KIC10728467,-0.33332441921362255,-0.21967043157067373,0.8714863214995056,0.008031432702219649,0.4440770008366993,0.22147052399479744,0.011070862521120432,0.21370096008208145,0.04754897484154439,0.06418125256614989,1.0084221058880167,0.18770029556686513,0.4567066718936992,0.2682843434816202,0.03906871193176092,0.04293659957472244
KIC12455334,0.8227886471651438,1.315939206419861,1.552013344381582,-0.5955455618109271,-0.8153200050103437,0.24088960634232115,0.011340883558220929,0.21370096008208145,0.02565372990292263,0.08835498363330906,2.1823296966344228,-0.7198929211347544,-0.8518536879263915,0.31583392631007,0.02202268415812401,0.04280690611825344
EPIC246104024,0.24593992272941362,0.39948780650076854,0.501562590598799,-0.451318889527881,-0.3887354507610635,0.2663119983839357,0.056704417791104654,0.026159945113496178,0.017423260936728843,0.04437039024693541,0.4779607047926508,-0.4476071188701197,-0.37566416898400695,0.35771245797549367,0.029389703057994675,0.046422516771548336
KIC7881395,0.14526026685674678,-0.5914893996580604,-0.1612788355868294,0.48349695185756536,0.9653276535170019,0.241585943720869,0.011610904595321428,0.21370096008208145,0.07015950967611333,0.06305100948448589,1.0145293917558913,0.5415915066558651,0.8159439783224725,0.26784810877677206,0.04563241228137973,0.04288309423608293
KIC7447703,0.21403673135274454,-0.4019346316135098,-0.19738692884207765,0.6394069733600393,1.0994729289167837,0.23376740031490825,0.011340883558220929,0.21370096008208145,0.07173967881296273,0.058329160649799934,1.589922967450618,0.4542844954382488,0.7324044112090985,0.29184101754342107,0.04398658891013203,0.04286894736684898
EPIC212561502,0.6246128174079907,0.8531231488296062,-1.0580859680692194,-0.6215363944630443,-0.9093476592101083,0.27454590882366303,0.09990778372718438,0.046793141259352314,0.016205793289090945,0.06047507023481974,-0.8700045331881736,-0.7432675316335462,-0.8977388487132013,0.2791902111028243,0.02253210567779592,0.04468210815496994
KIC2446327,-0.5330533337735325,0.004177008185639326,0.496404291562335,-0.2954210880000653,-0.04397803534720667,0.2763733603120076,0.011880925632421928,0.21370096008208145,0.01927806346956267,0.0376623264477709,-0.3321271421103878,-0.2121368179694663,-0.03100571513961692,0.195433147771977,0.02931133051650669,0.03984067807819354
KIC1723191,-2.3981419865600238,-2.202434906999633,-0.33887170241366255,1.9804438474995625,1.8979180633754071,0.2052533313456114,0.010260799409818937,0.21370096008208145,0.2854838907241248,0.12606807055705804,-1.2403677976042637,1.925728961875182,1.846327955521766,0.1627155449083648,0.06722404746131982,0.04032098062163018
EPIC206138645,0.9875076748082938,1.2203517592862843,0.195749147722717,-0.7580946112695693,-1.5574077014575824,0.2717102424533332,0.07830610075914451,0.03684499311760025,0.008827878244531977,0.05417376901189022,-0.848192797945765,-0.9787770188049435,-1.419837796925353,0.2486537817634529,0.016066371005037088,0.03999872151791782
KIC6777074,-0.2015146957909217,0.07735270923987411,0.5443027826152154,-0.33018480901075203,-0.11342875673382337,0.2692232797520698,0.011610904595321428,0.21370096008208145,0.02496667236222051,0.05093107195836568,-0.2937384880837498,-0.2577692302508462,-0.09387762669669007,0.19674185188652152,0.02848841883088284,0.03979769906104176
EPIC212600335,0.3037927260830851,-0.5293845611249454,-1.8023548290447446,-0.15037609879334948,0.21181976837777886,0.26817506656037915,0.08370652150115448,0.03537119339289623,0.01379571932156824,0.022092821200963834,-1.0706724974183282,-0.0847422517807454,0.1359141094662196,0.0872469409696326,0.011951812576917834,0.015104209105239503
KIC12008916,0.7927477901218847,1.3067584911584438,0.6655228099721202,-0.6995230085970183,-1.2399396699799643,0.24515651355694243,0.011340883558220929,0.21370096008208145,0.003581716710191971,0.017242320580198006,-0.010185929932444087,-0.9014037272209295,-1.2348867207038972,0.22029852594832233,0.018339174708188678,0.04212218262891922
KIC8386283,1.2840190700331369,1.140965574378738,-0.3613471482153987,-0.5786506040889516,-0.7576064935933541,0.33857090919753985,0.012961009780823918,0.21370096008208145,0.02684823242577165,0.08930496772862362,0.9508391248480587,-0.7363707479826035,-0.8841045496764971,0.24298273060042677,0.020102556891668358,0.03962699752432756
KIC6266772,-0.4925437489961392,-0.24532243009522123,0.5726734273157675,-0.1367282833029903,0.2335199771158476,0.2386102058901865,0.010800841484019934,0.21370096008208145,0.05229085173201119,0.0817089877974791,0.0897118174777849,0.05307586242587733,0.30378769163765384,0.21157383185135906,0.03389612419355385,0.03981818448160778
KIC12366461,-0.18470582674379613,-0.2431622617984175,0.652258612449784,0.05368905043156442,0.5040744734710023,0.2231098620680101,0.011070862521120432,0.21370096008208145,0.05255895376222998,0.06761229164509065,1.01714679998498,0.20982094540184906,0.4808866397620234,0.2682843434816202,0.03946057463920085,0.04291269978982302
EPIC211378233,1.1347693560721848,1.0205361918319147,-0.04153260795462859,-0.6542248266740022,-1.0379933061061248,0.26719339940600595,0.06210483853311462,0.026159945113496178,0.012009285440055435,0.049864523038746965,0.4954100929865773,-0.7471861587079456,-0.9055218516157602,0.20066796423015498,0.012539606638077728,0.024948874401635065
EPIC246472224,1.7869282302408453,0.8423223073455862,-1.6833455012748957,-0.4167675432491868,-0.3041839186246305,0.2730811147536807,0.09180715261416944,0.03684499311760025,0.041536325931223306,0.09406740669823292,0.1944081466413441,-0.5702601462988176,-0.5780414553658642,0.20066796423015498,0.015870439651317125,0.027376867581855625
EPIC206457934,0.2774959972859617,0.24287560498247995,-0.3606102483530468,-0.3222673188782636,-0.09728671167449894,0.2663119983839357,0.0648050489041196,0.02800219476937619,0.01550251267858384,0.03184993673883098,-0.05424563512210854,-0.28204512497674994,-0.12804015067174063,0.3053642933937141,0.029977497119154567,0.04250660128207747
KIC5616851,0.7009311837230046,0.3025502541816901,-0.008372114148788336,-0.1597372314492636,0.19672637546410543,0.2414250077406306,0.010530820446919435,0.21370096008208145,0.022543746352384757,0.036462478138515136,1.9934400694351686,-0.10455091164183393,0.1107435639878063,0.283552558151306,0.03107471269998637,0.039707444419044974
KIC5393781,-0.7003594335957435,-0.5161535303070206,0.787848187122553,0.010499656893978459,0.4473911349716051,0.24132297643289777,0.011610904595321428,0.21370096008208145,0.05572729822622215,0.07599467249884238,-0.014112042276077121,0.2679537780505624,0.5432428165431494,0.22553334240650028,0.04059697649077664,0.04296505047850317
KIC12012511,0.22121047896859758,0.659788086265649,1.257621849371956,-0.43608479491334334,-0.3507863122382469,0.227681285402102,0.010260799409818937,0.21370096008208145,0.024681609849932874,0.06089043230285274,1.3814027785331957,-0.4236251211747961,-0.33809773017426664,0.26086835349920146,0.02558863479582736,0.03976082278590169
EPIC245926633,2.0183394436555315,0.034959406415096345,-3.8642006439056535,-0.38676919097680135,-0.23492658258370475,0.27454590882366303,0.10800841484019934,0.037213443048776246,0.019277958124953545,0.043376327576551146,-1.567980060945234,-0.5585042650756198,-0.5578523262667303,0.18321857603622846,0.020768723494316237,0.035513859385008104
KIC9597166,-1.8125958820419337,-2.2731804187199636,-0.26923466542139807,3.254734377298567,2.3711479157821365,0.20663864301864387,0.010260799409818937,0.21370096008208145,0.18542041754540045,0.05825125188253513,1.0734210769103927,3.0142451906018173,2.4208407866781174,0.25257989410708637,0.08619020250141239,0.04024736798022493
KIC3114408,-0.6312689861579092,-0.6781661525673197,0.63788906513392,0.2599556912979369,0.7455465444595222,0.21634739529054184,0.010260799409818937,0.21370096008208145,0.04961731089707114,0.05303238927974484,0.9647986354032003,0.6221388861701423,0.8904083116134769,0.24560013882951579,0.043790657556412066,0.03983775327844282
KIC4357390,-1.228787991297329,-1.5219818935063771,0.26096478554086944,1.6454479904874901,1.7390909066232374,0.21173074158291885,0.010260799409818937,0.21370096008208145,0.1538031293200082,0.07764285489911076,1.3774766661895625,1.790340396454687,1.7636589318234148,0.2626132923185941,0.06418711147866037,0.03991154033741491
KIC9580043,-0.20687922846553242,0.385716733608644,-0.21249337602029372,-0.5233868221428719,-0.5847298106332078,0.25141618687980966,0.011070862521120432,0.21370096008208145,0.010639805521452621,0.031193833634557112,-0.8643334820251471,-0.5432216194854624,-0.5318692262036587,0.1744938819392652,0.023531355581767735,0.039785658147964025
KIC6470734,-2.6883279666400077,-2.679832100593314,-0.6056294525850884,3.0410011212267545,2.3027038173039003,0.20890226543350024,0.010530820446919435,0.21370096008208145,0.27299318042037585,0.0883808282482074,-0.2684368752025562,3.278399841687073,2.5409775081802057,0.2015404336398513,0.04701372832510548,0.021011049522260496
EPIC246500947,1.3766992610057203,1.4012658541436174,-0.5260442674510719,-0.7108144758705076,-1.2954883511745428,0.26817506656037915,0.06750525927512459,0.02689684497584818,0.02228396654628672,0.10730578573564435,-0.5166544222611608,-0.9578123639569073,-1.3682342073558154,0.2966395992967509,0.018221615895956698,0.044356709294705594
KIC11653236,-1.5054011777759682,-2.0609438835589717,-0.7596415238166575,1.8568923188922721,1.8415410333544346,0.21327751517076565,0.010260799409818937,0.21370096008208145,0.30928797998006063,0.1366440632510551,-0.5053123199351088,2.014407492568838,1.89890493437494,0.19063456601864723,0.06857597380198757,0.04020017462905626
KIC3954671,-0.20903187868486628,-0.21427001082866315,1.0081812459658024,0.3271655519185979,0.8155572755395862,0.24970532170426882,0.011070862521120432,0.21370096008208145,0.0610998732915101,0.06191219863731823,2.0575665710478486,0.34707085868268417,0.6254740442284147,0.2874786704949394,0.03897074625490094,0.039791550472850795
EPIC212703382,0.41949833279042814,1.2797563874483933,0.9974961979616983,-0.7428678907776703,-1.467252442484138,0.2663119983839357,0.05400420742009967,0.024686145388792165,0.011747609430993173,0.06651384736296508,-0.39014635785519386,-0.948407658978349,-1.3454566882868253,0.3053642933937141,0.018613478603396627,0.04486323306387186
KIC11775511,-0.07019093591638932,-0.135693889032419,-0.5028319217869835,-0.325389733092678,-0.1036290744631141,0.23036670734686426,0.010530820446919435,0.21370096008208145,0.041751650312271314,0.08395655915127095,-1.046679588651679,-0.23988069765621334,-0.06902530183556685,0.16751412666169457,0.028782315861462786,0.039775165521698096
KIC4736611,1.1698155324746864,0.6670786542673635,-0.0850096998333969,-0.3172767233656567,-0.08721251095338836,0.2480328497527718,0.010530820446919435,0.21370096008208145,0.05059490886973529,0.09935092132818062,1.7718328393723022,-0.38631979142651496,-0.28085663031713815,0.2743916293494945,0.026156835721615264,0.039642433125088104
KIC6276645,0.722380899468239,0.7251331772439696,0.09037246740638029,-0.5939677102554785,-0.8098218876112426,0.2819193404153209,0.011610904595321428,0.21370096008208145,0.014537556059014472,0.05060446250316231,0.09058428688748209,-0.6082904220558626,-0.6445973160495596,0.21070136244166274,0.022355767459447947,0.039701125174666695
KIC5472717,0.7949788045930346,0.7191927144277593,0.5505664314452074,-0.4905193040964044,-0.49172056356588406,0.23815947995860381,0.010530820446919435,0.21370096008208145,0.009375670211973101,0.025705328469558034,1.0921791692188634,-0.49157411464487977,-0.4461750359406019,0.24909001646830106,0.024373860402763584,0.03969959597083311
KIC7877673,-0.2750282530124293,-0.22129055779327653,0.035104977729979975,-0.2080206689056155,0.11601053100070288,0.25068250814636994,0.011070862521120432,0.21370096008208145,0.03896970987454339,0.06739023736756616,-0.45514532887756975,-0.06524708208560911,0.16041963733674944,0.19063456601864723,0.031838844979494234,0.03981265503951081
EPIC212293301,-0.537702595424864,0.2752781294345398,1.4400045653040774,-0.5817435218128115,-0.7679849376308161,0.26719339940600595,0.0648050489041196,0.035002743461720234,0.022353810022135465,0.07394216424172688,-0.7609458569761323,-0.5588961277830596,-0.5585224434290657,0.2661031699573794,0.024883281922435493,0.042563533539147665
KIC7202417,1.2202179466255592,1.4793019338656617,-0.698478835241441,-0.7566197867418433,-1.548401048418454,0.26562588725262326,0.011880925632421928,0.21370096008208145,0.003792405928438558,0.023128416985898674,-0.7421877646676613,-1.037634797462421,-1.5712413337136477,0.19368820895258437,0.01608596414040909,0.04277942026291086
EPIC212005960,0.04608478387127571,0.37518591316172395,0.5070893395664391,-0.558993300026545,-0.6934875916725547,0.2663119983839357,0.056704417791104654,0.02652839504467218,0.011798596221808849,0.037556020017764445,-0.5210167693096429,-0.44133731555108086,-0.36578335197027606,0.32281368158764057,0.030761222534034426,0.04838070922837554
KIC11954989,-0.841724336394165,-0.7910349460753276,0.7101052516444165,0.28966287107070565,0.7769507116361299,0.21401434951166104,0.010260799409818937,0.21370096008208145,0.03971491763948157,0.041484277761231314,0.3514526403866829,0.6128713331391881,0.8819626485091012,0.2224796994725631,0.04365350560880809,0.039859411997781105
KIC9596083,1.1103060352067984,1.0626594736195925,0.4566116989953268,-0.5570970970623258,-0.6874641341296288,0.25265423687157823,0.011610904595321428,0.21370096008208145,0.01643375902323375,0.05177045343861057,1.0974139856770417,-0.6830578266354012,-0.7813572458250512,0.27002928230101286,0.022708443896143887,0.04280450624772603
KIC10743092,-0.39700457766873276,-1.2543910457397833,-1.1649364481102602,0.8962371304026282,1.2944464891427458,0.240269529477285,0.010800841484019934,0.21370096008208145,0.06331211008309925,0.04465544258416654,-0.5227617081290353,0.9024970602080394,1.1322323222909945,0.18583598426531742,0.04808155420287929,0.03936639031129004
KIC5790744,-0.015528451700385203,-0.06845865079439452,0.6471003134133201,-0.04217264766766818,0.37479474438527277,0.24212765633408972,0.011610904595321428,0.21370096008208145,0.02212236791589159,0.03135786030533732,1.409758034348327,0.11841896889148565,0.3792837367613867,0.28442502756100224,0.03773637872646516,0.0428954261184149
KIC8948617,-0.24906759640933362,-0.2871756908457981,-0.6170514004515445,-0.23937775594647318,0.060815569292291434,0.2526374069651481,0.011070862521120432,0.21370096008208145,0.02275443557063135,0.04096220905418593,-1.2482200222915303,-0.17157902774943384,0.023464290144318768,0.16009813667927583,0.029977497119154567,0.0397903709439144
EPIC211406013,0.8980987968980741,0.4480915931788589,-0.8959679983517783,-0.438268377971251,-0.35615920945369683,0.2717102424533332,0.08910694224316446,0.03979259256700827,0.02475598314397392,0.06119061331102742,-0.6780612630549817,-0.5046231428026294,-0.46752589603564626,0.23992908766648965,0.02311989973895581,0.038008852445850956
KIC10192458,0.764122223022489,0.9503307221857856,-0.23902177106496594,-0.6586493002571806,-1.0564109268269242,0.27795694932017034,0.011340883558220929,0.21370096008208145,0.006320676547397597,0.026516688001132303,-0.49091657467512,-0.7904869878800576,-0.993328699310288,0.18801715778955824,0.019201272664556523,0.03969544973897912
KIC6436353,-0.5794949346329783,0.26717749832152454,1.7878213003342236,-0.335869204119045,-0.12514101368387712,0.25176645930738734,0.011880925632421928,0.21370096008208145,0.03359976842448351,0.0697947434585132,1.1624129566994177,-0.18284508058833165,0.008462965488036716,0.2748278640543427,0.03215233514544617,0.04295773216030436
KIC4374106,-0.5960739702704161,-1.4647374336410717,-1.0602966676562755,1.6117377155680364,1.7219963252094992,0.2260240655533073,0.010260799409818937,0.21370096008208145,0.03581716710191971,0.018282329047315103,0.9237925731474727,1.5809289655987888,1.629620631906386,0.24123779178103413,0.059759062884589174,0.03939309321239564
EPIC201414469,0.04608478387127571,0.2293745531274553,-0.12553919226275712,-0.4051221180890432,-0.27686473878405454,0.2663119983839357,0.06210483853311462,0.027633744838200185,0.04931339169975043,0.1074165292404658,-0.6911483042004261,-0.3600258037572956,-0.24135228315179375,0.12650806440596726,0.013323332052957586,0.01984629180136184
KIC11127105,0.3576957607714276,1.5117044583177215,0.9606512048440982,-0.7893958656675917,-1.7646755224976554,0.24210977455850768,0.010800841484019934,0.21370096008208145,0.011586853557471029,0.08226841930754986,-0.7007454677070856,-1.0456875761003115,-1.5927551478495388,0.18321857603622846,0.015086714236437267,0.040499413898361314
KIC7732335,0.7767741051813613,0.5045259899328634,-0.12627609212510912,-0.43447597204281246,-0.3468416141059027,0.24265253904088033,0.010530820446919435,0.21370096008208145,0.015485657541124112,0.03799013455721017,-0.06166162510452746,-0.5005281775098822,-0.46080428870921386,0.20459407657378842,0.024217115319787614,0.03969654962093898
KIC4054771,-0.23160867222634846,0.3319825472256442,0.8851189689530177,-0.5421381625668181,-0.6408859257899345,0.2754266780753112,0.011610904595321428,0.21370096008208145,0.016539103632357045,0.05036629970013934,-0.24313526232136265,-0.41951056274667686,-0.33171386346432735,0.19848679070591416,0.025686600472687345,0.03980217637130095
EPIC203544817,-0.19058577530283496,0.045760247899116285,0.5583038799999034,-0.4081035812164507,-0.2838053108361187,0.26719339940600595,0.06750525927512459,0.03316049380584022,0.019348012290020537,0.04535741998447211,-0.8002069804124674,-0.3341628650662603,-0.2031478771072993,0.2617408229088978,0.029585634411714638,0.04334689908166592
