ID,M,eM1,eM2,R,eR1,eR2,Teff,eTeff1,eTeff2,FeH,eFeH1,eFeH2,Ref,MH,eMH1,eMH2,logg,elogg1,elogg2,"logg_from_M,R",L,eL1,eL2,L_from_SB,class,type,orbit_a(Rsol),eOrbit_a,R/a,detached,well_detached,source,mode,database,logL,elogL1,elogL2,eTeff,elogg,eFeH,eL,eM,eR,elogL,percent_eM,percent_eR
KIC7680114,1.096,0.050990195,0.043908997,1.409,0.022803509,0.021260292,5800.0,56.0,56.0,0.058,0.1,0.1,,,,,4.179,0.008062258,0.007211103,,2.222,0.200872573,0.200872573,,ms,G,,,,,,serenelli17,A,1,0.3467440546048488,0.03758651912894284,0.04115035905176234,56.0,0.0076366805,0.1,0.200872573,0.047449596,0.0220319005,0.03936843909035259,4.329342700729926,1.5636551100070972
KIC7700968,0.866,0.087664132,0.076557168,1.148,0.055785303,0.050960769,5982.0,75.0,75.0,-0.517,0.204,0.204,,,,,4.255,0.029614186,0.030594117,,1.73,0.201858942,0.201858942,,ms,G,,,,,,serenelli17,A,1,0.2380461031287954,0.04792930935052289,0.05388265865120059,75.0,0.030104151500000002,0.204,0.201858942,0.08211065000000001,0.053373036,0.05090598400086174,9.481599307159355,4.649219163763067
KIC7739672,1.228,0.120154068,0.07324616,1.733,0.055461698,0.050119856,6069.0,55.0,55.0,0.085,0.099,0.099,,,,,4.054,0.022847319,0.022847319,,4.124,0.348405035,0.348405035,,ms,F,,,,,,serenelli17,A,1,0.6153186566114789,0.03522247111572685,0.038333258353139166,55.0,0.022847319,0.099,0.348405035,0.096700114,0.052790777,0.03677786473443301,7.874602117263843,3.046207559145989
KIC7771282,1.321,0.05481788,0.052497619,1.656,0.024041631,0.024041631,6407.0,74.0,74.0,-0.033,0.1,0.1,,,,,4.12,0.007211103,0.007211103,,4.198,0.356885411,0.356885411,,ms,F,,,,,,serenelli17,A,1,0.6230424342463817,0.035435021487143725,0.03858517091664593,74.0,0.007211103,0.1,0.356885411,0.053657749500000004,0.024041631,0.037010096201894827,4.061903822861469,1.4517893115942029
KIC7800289,1.486,0.076576759,0.075927597,2.858,0.051224994,0.051855569,6422.0,53.0,53.0,-0.362,0.101,0.101,,,,,3.697,0.009219544,0.008485281,,12.69,1.035554847,1.035554847,,ms,F,,,,,,serenelli17,A,1,1.1034616220947047,0.034068287466030744,0.036970019718702174,53.0,0.0088524125,0.101,1.035554847,0.076252178,0.0515402815,0.03551915359236646,5.13137133243607,1.8033688418474458
KIC7833440,1.09,0.057982756,0.057140179,1.654,0.034885527,0.034885527,6327.0,59.0,59.0,-0.467,0.103,0.103,,,,,4.038,0.012083046,0.012083046,,3.976,0.34656281,0.34656281,,ms,F,,,,,,serenelli17,A,1,0.5994463757252757,0.03629493688308416,0.03960709069678425,59.0,0.012083046,0.103,0.34656281,0.057561467500000005,0.034885527,0.03795101378993421,5.280868577981651,2.1091612454655384
KIC7870112,1.151,0.102552426,0.085146932,1.605,0.076006579,0.073498299,5656.0,79.0,79.0,0.351,0.099,0.099,,,,,4.088,0.029427878,0.029427878,,2.854,0.249733138,0.249733138,,ms,G,,,,,,serenelli17,A,1,0.45545396877862815,0.03643040434993822,0.039768483983933844,79.0,0.029427878,0.099,0.249733138,0.09384967899999999,0.074752439,0.03809944416693603,8.153751433536055,4.657472834890966
KIC7880676,1.436,0.125207827,0.137277092,2.054,0.07738863,0.074886581,6269.0,56.0,56.0,0.048,0.099,0.099,,,,,3.96,0.018788294,0.019697716,,6.669,0.584602538,0.584602538,,ms,F,,,,,,serenelli17,A,1,0.824060717418653,0.036493037260760364,0.03984314091421992,56.0,0.019243005,0.099,0.584602538,0.1312424595,0.0761376055,0.03816808908749014,9.139447040389971,3.7067967624148004
KIC7910848,1.274,0.070007142,0.103831594,1.637,0.056462377,0.054626001,6074.0,56.0,56.0,0.11,0.1,0.1,,,,,4.111,0.023086793,0.024041631,,3.745,0.314117072,0.314117072,,ms,F,,,,,,serenelli17,A,1,0.5734518220354853,0.03497975527105057,0.03804592315478428,56.0,0.023564212,0.1,0.314117072,0.086919368,0.055544189,0.036512839212917425,6.822556357927787,3.3930475870494807
KIC8012842,1.107,0.069404611,0.067007462,1.305,0.049040799,0.046238512,5849.0,58.0,58.0,0.152,0.1,0.1,,,,,4.251,0.023769729,0.023769729,,1.931,0.163391808,0.163391808,,ms,G,,,,,,serenelli17,A,1,0.28578227377939475,0.03527565673202537,0.038396268141825396,58.0,0.023769729,0.1,0.163391808,0.06820603650000001,0.0476396555,0.036835962436925385,6.16134024390244,3.6505483141762456
KIC8016496,1.5,0.105550936,0.133809566,2.081,0.109128365,0.100344407,6446.0,73.0,73.0,0.088,0.1,0.1,,,,,3.972,0.028160256,0.029154759,,6.152,0.590682773,0.590682773,,ms,F,,,,,,serenelli17,A,1,0.7890163267933746,0.03981640085354099,0.04383865811348564,73.0,0.0286575075,0.1,0.590682773,0.11968025099999999,0.104736386,0.041827529483513315,7.978683399999999,5.032983469485824
KIC8019508,1.477,0.057801384,0.063513778,2.61,0.040311289,0.041182521,6211.0,55.0,55.0,0.052,0.1,0.1,,,,,3.772,0.009433981,0.009433981,,9.85,0.868727966,0.868727966,,ms,F,,,,,,serenelli17,A,1,0.9934362304976118,0.03670701846682001,0.04009837955148898,55.0,0.009433981,0.1,0.868727966,0.060657581,0.040746905,0.038402699009154495,4.10680981719702,1.5611840996168582
KIC8027956,1.178,0.053413481,0.055803226,1.728,0.049396356,0.047539457,5967.0,70.0,70.0,0.042,0.1,0.1,,,,,4.033,0.016763055,0.016763055,,3.431,0.298165152,0.298165152,,ms,G,,,,,,serenelli17,A,1,0.5354207180561734,0.03619089915175033,0.03948321704385099,70.0,0.016763055,0.1,0.298165152,0.0546083535,0.048467906500000005,0.03783705809780066,4.635683658743633,2.804855700231482
KIC8106950,1.054,0.065192024,0.062681736,1.676,0.090443352,0.082873397,6098.0,63.0,63.0,-0.385,0.101,0.101,,,,,4.011,0.031064449,0.033060551,,3.457,0.313045757,0.313045757,,ms,F,,,,,,serenelli17,A,1,0.5386993795424068,0.03764724172227596,0.04122316283572858,63.0,0.0320625,0.101,0.313045757,0.06393688,0.0866583745,0.03943520227900227,6.066117647058824,5.170547404534606
KIC8114155,1.063,0.05964059,0.058821765,1.538,0.054083269,0.051264022,5761.0,60.0,60.0,0.019,0.1,0.1,,,,,4.089,0.021587033,0.022561028,,2.673,0.237112105,0.237112105,,ms,G,,,,,,serenelli17,A,1,0.42699895875653726,0.036910760691609035,0.040341661537575235,60.0,0.0220740305,0.1,0.237112105,0.059231177499999996,0.052673645500000005,0.038626211114592135,5.572076904985889,3.4248144018205466
KIC8150065,1.22,0.044418465,0.055946403,1.408,0.017492856,0.021931712,6265.0,58.0,58.0,-0.033,0.1,0.1,,,,,4.227,0.007211103,0.008062258,,2.811,0.236825363,0.236825363,,ms,F,,,,,,serenelli17,A,1,0.4488608456074407,0.03512923318273381,0.03822283865963233,58.0,0.0076366805,0.1,0.236825363,0.050182434,0.019712284,0.03667603592118307,4.113314262295082,1.4000201704545456
KIC8174981,1.227,0.055803226,0.055,1.984,0.041677332,0.042544095,6065.0,53.0,53.0,-0.099,0.1,0.1,,,,,3.932,0.012529964,0.012529964,,5.635,0.472254112,0.472254112,,ms,F,,,,,,serenelli17,A,1,0.7508939203821253,0.03495207021197566,0.03801317092182965,53.0,0.012529964,0.1,0.472254112,0.055401613,0.042110713499999994,0.03648262056690266,4.515208883455583,2.12251580141129
KIC8176564,1.174,0.045221676,0.068154237,1.526,0.024083189,0.031622777,6109.0,51.0,51.0,-0.126,0.072111026,0.072111026,,,,,4.14,0.00781025,0.01029563,,2.746,0.232140295,0.232140295,,ms,F,,,,,,serenelli17,A,1,0.4387005329007363,0.035244619853627424,0.03835949624311952,51.0,0.00905294,0.072111026,0.232140295,0.056687956500000004,0.027852982999999998,0.03680205804837347,4.828616396933562,1.825228243774574
KIC8179536,1.289,0.044204072,0.042638011,1.366,0.016401219,0.015620499,6418.0,50.0,50.0,0.031,0.1,0.1,,,,,4.276,0.006708204,0.005830952,,2.624,0.222979865,0.222979865,,ms,F,,,,,,serenelli17,A,1,0.4189638307036227,0.03542056494690976,0.03856802862963277,50.0,0.006269578,0.1,0.222979865,0.0434210415,0.016010859000000002,0.036994296788271264,3.368583514352211,1.1720980234260616
KIC8216936,1.378,0.085632938,0.111503363,1.896,0.089693924,0.084599054,6437.0,50.0,50.0,-0.106,0.1,0.1,,,,,4.017,0.021095023,0.024083189,,9.234,0.780591873,0.780591873,,ms,F,,,,,,serenelli17,A,1,0.9653898702151223,0.03524338487072154,0.038358033177808726,50.0,0.022589106,0.1,0.780591873,0.0985681505,0.087146489,0.03680070902426513,7.152986248185778,4.596333808016878
KIC8241455,1.383,0.060876925,0.061619802,2.429,0.049091751,0.048259714,6262.0,66.0,66.0,-0.094,0.099,0.099,,,,,3.806,0.012083046,0.012083046,,9.402,0.792686091,0.792686091,,ms,F,,,,,,serenelli17,A,1,0.9732202468522337,0.03515361091809188,0.03825170369216324,66.0,0.012083046,0.099,0.792686091,0.0612483635,0.0486757325,0.03670265730512756,4.428659689081706,2.0039412309592426
KIC8249189,1.271,0.070092796,0.088814413,1.64,0.080529498,0.076922038,6432.0,65.0,65.0,-0.187,0.1,0.1,,,,,4.111,0.027073973,0.029068884,,6.48,0.770738566,0.770738566,,ms,F,,,,,,serenelli17,A,1,0.8115750058705934,0.04880724053510099,0.0549950755379357,65.0,0.028071428500000002,0.1,0.770738566,0.0794536045,0.078725768,0.05190115803651835,6.251267073170732,4.800351707317073
KIC8289241,1.214,0.057384667,0.06685058,1.364,0.043081318,0.042154478,6306.0,52.0,52.0,-0.004,0.1,0.1,,,,,4.251,0.019235384,0.019235384,,2.682,0.220423645,0.220423645,,ms,F,,,,,,serenelli17,A,1,0.4284587735155801,0.034302029919546506,0.03724546192971401,52.0,0.019235384,0.1,0.220423645,0.062117623500000003,0.042617898,0.03577374592463026,5.116772940691928,3.124479325513196
KIC8298626,1.206,0.056302753,0.063134776,1.378,0.027730849,0.029546573,6211.0,84.0,84.0,0.038,0.099,0.099,,,,,4.24,0.0117047,0.012649111,,3.33,0.295233576,0.295233576,,ms,F,,,,,,serenelli17,A,1,0.5224442335063199,0.03689176015928297,0.04031896302802079,84.0,0.0121769055,0.099,0.295233576,0.0597187645,0.028638710999999997,0.03860536159365188,4.951804684908789,2.0782809143686505
KIC8321567,1.073,0.058412327,0.057628118,1.586,0.034058773,0.034058773,5744.0,58.0,58.0,0.032,0.101,0.101,,,,,4.067,0.011401754,0.011401754,,2.503,0.230610554,0.230610554,,ms,G,,,,,,serenelli17,A,1,0.39846084960822326,0.03827579292198924,0.041978086057484765,58.0,0.011401754,0.101,0.230610554,0.058020222499999996,0.034058773,0.040126939489737,5.407290074557316,2.1474636191677177
KIC8360349,1.727,0.11472576,0.11472576,2.656,0.066407831,0.068942005,6258.0,49.0,49.0,0.153,0.099,0.099,,,,,3.826,0.01118034,0.012206556,,9.716,0.765419364,0.765419364,,ms,F,,,,,,serenelli17,A,1,0.9874875061330929,0.03293259142053795,0.03563629664607326,49.0,0.011693448,0.099,0.765419364,0.11472576,0.067674918,0.034284444033305606,6.643066589461494,2.5480014307228913
KIC8367710,1.455,0.064443774,0.122772147,2.041,0.033970576,0.055946403,6352.0,66.0,66.0,0.014,0.1,0.1,,,,,3.98,0.008062258,0.0117047,,6.585,0.565773538,0.565773538,,ms,F,,,,,,serenelli17,A,1,0.8185557792978027,0.03579724503668813,0.039015096157960616,66.0,0.009883479,0.1,0.565773538,0.0936079605,0.044958489500000004,0.03740617059732437,6.433536804123712,2.202767736403724
KIC8408931,1.493,0.074652528,0.073878278,2.866,0.053254108,0.053254108,6252.0,120.0,120.0,-0.124,0.101,0.101,,,,,3.697,0.012529964,0.011661904,,11.63,1.025257412,1.025257412,,ms,F,,,,,,serenelli17,A,1,1.0655797147284485,0.03669126854490168,0.04007958350415186,120.0,0.012095934,0.101,1.025257412,0.07426540300000001,0.053254108,0.03838542602452677,4.974239986604153,1.8581335659455687
KIC8414062,1.3,0.072124892,0.080280757,1.726,0.105304321,0.102459748,6578.0,61.0,61.0,-0.251,0.1,0.1,,,,,4.076,0.042107007,0.04110961,,3.12,0.281430927,0.281430927,,ms,F,,,,,,serenelli17,A,1,0.4941545940184428,0.03750706213149285,0.04105512731969796,61.0,0.041608308499999996,0.1,0.281430927,0.07620282449999999,0.1038820345,0.039281094725595406,5.86175573076923,6.0186578505214365
KIC8416311,1.565,0.091438504,0.150479234,2.275,0.076059187,0.087726849,6446.0,60.0,60.0,0.131,0.1,0.1,,,,,3.915,0.015297059,0.015297059,,8.627,0.726635066,0.726635066,,ms,F,,,,,,serenelli17,A,1,0.9358597980378804,0.0351206237764099,0.038212645334535056,60.0,0.015297059,0.1,0.726635066,0.120958869,0.081893018,0.03666663455547248,7.729001214057508,3.5996930989010987
KIC8424992,0.929,0.047423623,0.047423623,1.052,0.019235384,0.019235384,5807.0,57.0,57.0,-0.127,0.101,0.101,,,,,4.362,0.007615773,0.007615773,,1.148,0.099757735,0.099757735,,ms,G,,,,,,serenelli17,A,1,0.05994188806195468,0.03618838272818307,0.03948022164192874,57.0,0.007615773,0.101,0.099757735,0.047423623,0.019235384,0.0378343021850559,5.104803336921421,1.8284585551330799
KIC8493800,1.252,0.057280014,0.063126856,1.482,0.029154759,0.03088689,6241.0,73.0,73.0,0.039,0.1,0.1,,,,,4.193,0.012529964,0.013416408,,2.704,0.227754039,0.227754039,,ms,F,,,,,,serenelli17,A,1,0.43200668726959834,0.03512084487078243,0.038212907099307025,73.0,0.012973186,0.1,0.227754039,0.060203435,0.0300208245,0.03666687598504473,4.80858107028754,2.0256966599190283
KIC8499940,1.163,0.102156742,0.061717096,1.648,0.040706265,0.036359318,6023.0,58.0,58.0,-0.006,0.1,0.1,,,,,4.07,0.014317821,0.012529964,,3.065,0.26643273,0.26643273,,ms,F,,,,,,serenelli17,A,1,0.48643047885443386,0.036200569341119315,0.03949472821962874,58.0,0.0134238925,0.1,0.26643273,0.081936919,0.0385327915,0.03784764878037403,7.045306878761822,2.338154824029126
KIC8579578,1.538,0.090338253,0.159154013,2.218,0.050219518,0.072670489,6308.0,45.0,45.0,0.054,0.1,0.1,,,,,3.932,0.012041595,0.015,,7.653,0.642982127,0.642982127,,ms,F,,,,,,serenelli17,A,1,0.8838317133294524,0.03503609440138311,0.038112588068160425,45.0,0.0135207975,0.1,0.642982127,0.12474613300000001,0.0614450035,0.03657434123477177,8.110931924577374,2.7702887060414785
KIC8656342,1.159,0.112307613,0.073878278,1.621,0.045793013,0.043266615,6074.0,71.0,71.0,-0.05,0.099,0.099,,,,,4.085,0.017492856,0.015811388,,3.33,0.29975692,0.29975692,,ms,F,,,,,,serenelli17,A,1,0.5224442335063199,0.037433308378975405,0.040966765377510095,71.0,0.016652122,0.099,0.29975692,0.0930929455,0.044529814,0.03920003687824275,8.032178213977566,2.7470582356570024
KIC8677016,1.081,0.064007812,0.06226556,1.324,0.032202484,0.031304952,6248.0,75.0,75.0,-0.27,0.101,0.101,,,,,4.227,0.013928388,0.013928388,,3.585,0.402598294,0.402598294,,ms,F,,,,,,serenelli17,A,1,0.5544891600038189,0.04622224151989274,0.051734161409799806,75.0,0.013928388,0.101,0.402598294,0.063136686,0.031753718,0.04897820146484627,5.840581498612396,2.3983170694864047
KIC8696343,1.119,0.06105735,0.06105735,1.183,0.034176015,0.03324154,6178.0,65.0,65.0,-0.056,0.099,0.099,,,,,4.341,0.018681542,0.019646883,,1.909,0.162372778,0.162372778,,ms,F,,,,,,serenelli17,A,1,0.2808059283936668,0.03545233605247189,0.038605703836380484,65.0,0.0191642125,0.099,0.162372778,0.06105735,0.033708777499999995,0.037029019944426186,5.45642091152815,2.849431741335587
KIC8738809,1.332,0.043829214,0.041182521,2.163,0.027018512,0.026248809,6058.0,59.0,59.0,0.074,0.1,0.1,,,,,3.892,0.00781025,0.007071068,,6.269,0.527974582,0.527974582,,ms,F,,,,,,serenelli17,A,1,0.7971982698389589,0.03511737599653186,0.03820880015776984,59.0,0.0074406590000000005,0.1,0.527974582,0.0425058675,0.026633660500000003,0.03666308807715085,3.1911311936936935,1.2313296578825708
KIC8776961,1.065,0.053141321,0.051264022,1.676,0.034,0.034,5777.0,72.0,72.0,-0.126,0.1,0.1,,,,,4.017,0.008944272,0.009848858,,2.977,0.266738426,0.266738426,,ms,G,,,,,,serenelli17,A,1,0.47377883464672477,0.03726699094016628,0.04076762692260738,72.0,0.009396564999999999,0.1,0.266738426,0.0522026715,0.034,0.03901730893138683,4.901659295774648,2.028639618138425
KIC8802782,1.44,0.15559563,0.077233412,2.359,0.116107709,0.10031949,6089.0,68.0,68.0,0.254,0.1,0.1,,,,,3.851,0.023086793,0.024083189,,8.073,0.665018024,0.665018024,,ms,F,,,,,,serenelli17,A,1,0.907034952483417,0.03437798371476852,0.03733503546899708,68.0,0.023584991,0.1,0.665018024,0.116414521,0.10821359950000001,0.0358565095918828,8.084341736111112,4.587265769393811
KIC8915084,1.131,0.10511898,0.074202426,1.501,0.043382024,0.037215588,5817.0,60.0,60.0,0.09,0.1,0.1,,,,,4.141,0.015264338,0.014422205,,2.713,0.229036118,0.229036118,,ms,G,,,,,,serenelli17,A,1,0.4334497937615961,0.03519820629266607,0.03830451705662535,60.0,0.014843271500000001,0.1,0.229036118,0.08966070300000001,0.040298806,0.03675136167464571,7.927559946949602,2.6847972018654236
KIC8938364,1.037,0.048795492,0.049497475,1.376,0.023430749,0.023430749,5965.0,62.0,62.0,-0.18,0.1,0.1,,,,,4.176,0.00781025,0.00781025,,1.866,0.164602039,0.164602039,,ms,G,,,,,,serenelli17,A,1,0.2709116394104812,0.036713178528449686,0.04010573141119905,62.0,0.00781025,0.1,0.164602039,0.049146483500000004,0.023430749,0.03840945496982437,4.739294455159113,1.7028160610465117
KIC8940939,1.095,0.086313383,0.065802736,1.458,0.056356011,0.048548944,6343.0,58.0,58.0,-0.402,0.1,0.1,,,,,4.149,0.014142136,0.014142136,,5.227,0.440074512,0.440074512,,ms,F,,,,,,serenelli17,A,1,0.7182525000977505,0.03510642278508924,0.03819583267477189,58.0,0.014142136,0.1,0.440074512,0.0760580595,0.0524524775,0.036651127729930566,6.945941506849315,3.5975636145404666
KIC8950146,1.237,0.054671748,0.061032778,1.33,0.032202484,0.032202484,6374.0,60.0,60.0,-0.014,0.101,0.101,,,,,4.282,0.014317821,0.014317821,,2.588,0.214813087,0.214813087,,ms,F,,,,,,serenelli17,A,1,0.4129642719966628,0.034629864653694664,0.03763232725268423,60.0,0.014317821,0.101,0.214813087,0.057852263,0.032202484,0.036131095953189446,4.676819967663702,2.421239398496241
KIC8952800,1.293,0.066219333,0.063245553,2.014,0.048600412,0.045453273,6122.0,55.0,55.0,0.03,0.1,0.1,,,,,3.941,0.01077033,0.01077033,,5.939,0.507484631,0.507484631,,ms,F,,,,,,serenelli17,A,1,0.7737133252770216,0.03560962632707154,0.03879231252419446,55.0,0.01077033,0.1,0.507484631,0.064732443,0.0470268425,0.037200969425633,5.006376102088168,2.3349971449851044
KIC8956017,1.497,0.074652528,0.074652528,1.881,0.077162167,0.072449983,6605.0,86.0,86.0,0.128,0.1,0.1,,,,,4.063,0.02433105,0.025317978,,5.943,0.482317729,0.482317729,,ms,F,,,,,,serenelli17,A,1,0.7740057302582095,0.033888877938066386,0.03675882234851624,86.0,0.024824514,0.1,0.482317729,0.074652528,0.074806075,0.03532385014329131,4.9868088176352705,3.97693115364168
KIC9005973,1.122,0.074303432,0.069115845,1.452,0.038483763,0.037576588,6131.0,57.0,57.0,-0.128,0.1,0.1,,,,,4.164,0.014317821,0.015231546,,2.539,0.214719269,0.214719269,,ms,F,,,,,,serenelli17,A,1,0.40466270087372225,0.035256962665694,0.03837411908269084,57.0,0.0147746835,0.1,0.214719269,0.0717096385,0.0380301755,0.03681554087419242,6.391233377896613,2.619158092286501
KIC9049593,1.157,0.089202018,0.097621719,1.414,0.052801515,0.052009614,5788.0,59.0,59.0,0.202,0.1,0.1,,,,,4.197,0.019313208,0.019313208,,2.614,0.217129481,0.217129481,,ms,G,,,,,,serenelli17,A,1,0.4173055832445255,0.03465414892449603,0.03766100953738749,59.0,0.019313208,0.1,0.217129481,0.0934118685,0.0524055645,0.03615757923094176,8.073627355229041,3.7061926803394627
KIC9073645,1.373,0.077794601,0.070292247,2.342,0.087664132,0.079649231,6438.0,64.0,64.0,-0.152,0.1,0.1,,,,,3.836,0.021377558,0.021377558,,8.356,0.740955344,0.740955344,,ms,F,,,,,,serenelli17,A,1,0.921998431308271,0.036897631501655925,0.040325976847303546,64.0,0.021377558,0.1,0.740955344,0.074043424,0.0836566815,0.038611804174479736,5.392820393299345,3.5720188514090516
KIC9093289,1.237,0.055865911,0.068242216,1.448,0.032695565,0.033615473,6285.0,57.0,57.0,-0.011,0.1,0.1,,,,,4.207,0.014317821,0.015231546,,3.143,0.279932795,0.279932795,,ms,F,,,,,,serenelli17,A,1,0.49734438101758,0.03705399137557691,0.040512838648058935,57.0,0.0147746835,0.1,0.279932795,0.06205406349999999,0.033155519,0.03878341501181792,5.016496645109134,2.289745787292818
KIC9116461,1.208,0.051107729,0.053712196,1.251,0.029546573,0.029546573,6470.0,47.0,47.0,-0.116,0.1,0.1,,,,,4.324,0.012041595,0.013038405,,2.402,0.193508831,0.193508831,,ms,F,,,,,,serenelli17,A,1,0.3805730030668873,0.0336495078008589,0.036477336063936494,47.0,0.012539999999999999,0.1,0.193508831,0.0524099625,0.029546573,0.0350634219323977,4.338573054635761,2.3618363709032777
KIC9138680,1.416,0.055443665,0.055443665,2.477,0.053712196,0.052801515,5990.0,60.0,60.0,0.129,0.099,0.099,,,,,3.8,0.012649111,0.012649111,,7.756,0.670259577,0.670259577,,ms,G,,,,,,serenelli17,A,1,0.8896378004066677,0.035997033344795315,0.03925256193866755,60.0,0.012649111,0.099,0.670259577,0.055443665,0.0532568555,0.03762479764173143,3.915513064971752,2.1500547234557934
KIC9143749,1.151,0.057428216,0.062433965,1.708,0.046518813,0.045617979,6075.0,76.0,76.0,-0.122,0.101,0.101,,,,,4.033,0.014866069,0.014866069,,3.896,0.337951413,0.337951413,,ms,F,,,,,,serenelli17,A,1,0.5906189482065779,0.03612692172927978,0.03940707390164,76.0,0.014866069,0.101,0.337951413,0.0599310905,0.046068396,0.03776699781545989,5.206871459600348,2.697212880562061
KIC9163769,1.315,0.061619802,0.058694122,1.537,0.038013156,0.037121422,6438.0,100.0,100.0,0.049,0.1,0.1,,,,,4.183,0.016763055,0.016763055,,3.949,0.322075477,0.322075477,,ms,F,,,,,,serenelli17,A,1,0.5964871337365442,0.034050112463161475,0.036948615814141106,100.0,0.016763055,0.1,0.322075477,0.060156962,0.037567289000000004,0.03549936413865129,4.57467391634981,2.444195770982434
KIC9202077,1.444,0.091416629,0.167764716,1.981,0.055226805,0.070491134,6119.0,70.0,70.0,0.148,0.1,0.1,,,,,3.999,0.015,0.017492856,,5.599,0.476347427,0.476347427,,ms,F,,,,,,serenelli17,A,1,0.7481104674949838,0.03546065120574993,0.03861556520941145,70.0,0.016246428,0.1,0.476347427,0.1295906725,0.0628589695,0.03703810820758069,8.9744233033241,3.1730928571428567
KIC9204313,1.018,0.061854668,0.058600341,1.508,0.033837849,0.033015148,5853.0,57.0,57.0,-0.158,0.1,0.1,,,,,4.088,0.012206556,0.012206556,,2.117,0.182898403,0.182898403,,ms,G,,,,,,serenelli17,A,1,0.325720858019412,0.03598779365425869,0.039241574488777575,57.0,0.012206556,0.1,0.182898403,0.0602275045,0.0334264985,0.037614684071518134,5.916257809430255,2.2166113063660475
