ID,BART_weight,HBNN_weight,GP_weight
KIC7887467,0.0023875182846970684,0.5971404683428916,0.4004720133724095
KIC4738308,0.02954193433681746,0.3881466017745017,0.5823114638886789
EPIC206194285,0.000980620663055363,0.3401845175021044,0.6588348618348411
KIC8410006,7.885824200973569e-05,0.6746806270817729,0.3252405146762172
KIC5358184,0.01640727555455647,0.32552266757839937,0.6580700568670453
KIC5002760,0.047766898193649515,0.3514179398591336,0.6008151619472185
KIC6200178,0.010771102809189524,0.397587684138437,0.591641213052375
KIC11097853,0.003150612003652628,0.33415400432606635,0.6626953836702808
EPIC220452204,0.0016409293416537463,0.011271206563470849,0.987087864094875
KIC9267305,1.4056997650527213e-08,0.33141564482401875,0.6685843411189828
KIC8613617,0.004341049513567998,0.03235233948541654,0.9633066110010177
KIC5695038,0.0009235389568930292,0.011490456938237853,0.9875860041048691
KIC5526430,0.0018313640455912654,0.4018532232221265,0.5963154127322824
KIC11228549,0.0001481921075001734,0.7813422645025124,0.21850954338998746
KIC11554144,0.0035947215101586726,0.5463904931290512,0.45001478536078915
KIC6211353,0.0006378884094912693,0.24940845712636767,0.7499536544641389
KIC10426331,0.00011333612677161096,0.36459277438869214,0.6352938894845387
KIC2425375,0.0016174543532763064,0.32470398992046806,0.6736785557262551
KIC2165894,0.016384592918320125,0.2911685605301655,0.6924468465515162
EPIC205955888,0.0019600794339993547,0.031547093914023654,0.966492826651975
KIC7620325,0.00017921673886844004,0.3872618456122985,0.6125589376488316
KIC4587051,8.088501827782363e-07,0.271724036535851,0.7282751546139667
KIC6047277,7.436043447193414e-07,0.33438651117343504,0.6656127452222191
EPIC220558809,0.0005705861836845739,0.4124381080837807,0.5869913057325331
KIC10160285,5.667159254080135e-06,0.36298040815774185,0.6370139246830043
KIC3940854,0.00212652047204173,0.3525803469228011,0.6452931326051586
KIC5284948,0.002791617124564942,0.03210487485192303,0.9651035080235107
KIC7367324,0.00034221118520722676,0.015371102021581137,0.9842866867932102
KIC5773045,0.00021815419008156374,0.36344747768143765,0.6363343681284822
KIC7427790,0.023586718872028196,0.25403317141508375,0.7223801097128871
KIC4446215,0.001477796647491684,0.01965964903571686,0.9788625543167931
KIC10124436,0.08102124422866588,0.39588582990593185,0.5230929258654012
KIC6765408,8.801659933936238e-05,0.28990855019911194,0.7100034332015489
EPIC210994482,0.0019458701837816008,0.4801189976431952,0.5179351321730239
KIC8879558,9.896591079774942e-05,0.6553285809821711,0.3445724531070324
KIC8518198,0.006786208300559596,0.036326747267694665,0.9568870444317448
KIC8280407,0.002085017796825302,0.1731753827285092,0.8247395994746664
KIC9466998,3.692806107276627e-05,0.43223444491469265,0.5677286270242331
KIC8212786,8.153285204481125e-07,0.29338783039077226,0.7066113542807062
KIC8958065,0.01750575929106808,0.5160051227748357,0.46648911793409564
KIC10279879,4.657576260117201e-07,0.2087859690260698,0.791213565216304
