ID	M	eM1	eM2	R	eR1	eR2	Teff	eTeff1	eTeff2	FeH	eFeH1	eFeH2	Ref	MH	eMH1	eMH2	logg	elogg1	elogg2	logg_from_M,R	L	eL1	eL2	L_from_SB	class	type	orbit_a(Rsol)	eOrbit_a	R/a	detached	well_detached	source	mode	database	logL	elogL1	elogL2
KIC2450729	1.112	0.059169249	0.059169249	1.758	0.063324561	0.060539243	6029.0	59.0	59.0	-0.212	0.1	0.1	NA	NA	NA	NA	3.994	0.020880613	0.02184033	NA	3.406	0.295644468	0.295644468	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.5322446436265822	0.03615006009321975	0.03943460933907944
KIC2849125	1.534	0.196705363	0.080529498	2.534	0.118359621	0.093300589	6158.0	56.0	56.0	0.293	0.101	0.101	NA	NA	NA	NA	3.82	0.015132746	0.015132746	NA	7.412	0.337384891	0.337384891	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.86993541064686	0.019331821014769934	0.020232593388252784
KIC2852862	1.458	0.06105735	0.059539903	2.087	0.032202484	0.03342155	6417.0	58.0	58.0	-0.155	0.1	0.1	NA	NA	NA	NA	3.962	0.006403124	0.008062258	NA	6.696	0.554198346	0.554198346	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.8258154449852035	0.034534442881653415	0.03751965794559453
KIC2991448	1.113	0.052773099	0.055461698	1.757	0.040804412	0.041617304	5836.0	70.0	70.0	-0.085	0.1	0.1	NA	NA	NA	NA	3.994	0.007615773	0.007615773	NA	2.843	0.169788463	0.169788463	NA	MS	G	NA	NA	NA	NA	NA	serenelli17	A	1	0.4537768596904421	0.02519177992285676	0.026743532914147217
KIC2998253	1.262	0.059413803	0.062241465	1.425	0.064288413	0.0585235	6333.0	54.0	54.0	0.057	0.1	0.1	NA	NA	NA	NA	4.23	0.029427878	0.030413813	NA	3.188	0.263328546	0.263328546	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.5035183127240748	0.03446799079320728	0.03744122648670456
KIC3112152	1.251	0.098270036	0.083408633	1.741	0.056302753	0.055470713	6282.0	59.0	59.0	-0.136	0.1	0.1	NA	NA	NA	NA	4.052	0.01456022	0.016492423	NA	4.304	0.355182211	0.355182211	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.6338722626583327	0.03443743248283804	0.037405168186803284
KIC3112889	1.235	0.058	0.063031738	1.986	0.060539243	0.058830264	6433.0	65.0	65.0	-0.358	0.102	0.102	NA	NA	NA	NA	3.932	0.017464249	0.017464249	NA	5.684	0.492828564	0.492828564	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.7546540692554321	0.03611147853814478	0.03938869776834031
KIC3223000	1.069	0.062481997	0.060959003	1.164	0.024186773	0.024186773	6198.0	47.0	47.0	-0.185	0.1	0.1	NA	NA	NA	NA	4.335	0.012529964	0.012529964	NA	2.195	0.187430826	0.187430826	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.34143452457814016	0.035585775152949584	0.03876400606009178
KIC3241581	1.062	0.072138755	0.072138755	1.084	0.029410882	0.029410882	5770.0	81.0	81.0	0.185	0.1	0.1	NA	NA	NA	NA	4.393	0.016552945	0.016552945	NA	1.13	0.099657286	0.099657286	NA	MS	G	NA	NA	NA	NA	NA	serenelli17	A	1	0.05307844348341968	0.03670564394106253	0.040096739125001155
KIC3430893	1.2	0.061911227	0.071554175	1.466	0.048466483	0.047539457	6270.0	60.0	60.0	-0.11	0.1	0.1	NA	NA	NA	NA	4.184	0.01811077	0.01811077	NA	3.507	0.286407736	0.286407736	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.5449357658815026	0.03409375965226835	0.037000020479275864
KIC3438633	1.28	0.080262071	0.058694122	1.965	0.067977938	0.056603887	6432.0	73.0	73.0	-0.184	0.1	0.1	NA	NA	NA	NA	3.959	0.014142136	0.014142136	NA	5.59	0.44842168	0.44842168	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.7474118078864233	0.033511629867005954	0.0363153522280929
KIC3545753	1.258	0.05731492	0.061846584	2.296	0.057775427	0.056859476	6206.0	58.0	58.0	-0.338	0.105	0.105	NA	NA	NA	NA	3.814	0.014866069	0.015811388	NA	8.035	0.720810236	0.720810236	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.9049858810993634	0.03731045946771305	0.04081965733838777
KIC3633847	1.285	0.142337627	0.071505245	1.858	0.058137767	0.048548944	6122.0	51.0	51.0	0.12	0.1	0.1	NA	NA	NA	NA	4.013	0.01835756	0.015811388	NA	5.266	0.475856442	0.475856442	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.7214808547700493	0.037571475287578204	0.04113232559077218
KIC3633889	1.208	0.057628118	0.06	1.322	0.035510562	0.035510562	6452.0	49.0	49.0	-0.12	0.1	0.1	NA	NA	NA	NA	4.276	0.012041595	0.012041595	NA	2.788	0.231897345	0.231897345	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.4452927694259718	0.03469941086304146	0.03771447799720146
KIC3643774	1.275	0.056586217	0.061846584	1.588	0.023345235	0.025612497	6029.0	104.0	104.0	0.158	0.1	0.1	NA	NA	NA	NA	4.141	0.008602325	0.008602325	NA	2.911	0.199115375	0.199115375	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.4640422054388108	0.02873429477659295	0.0307709965681619
KIC3656476	1.075	0.040224371	0.041048752	1.316	0.018439089	0.018439089	5684.0	56.0	56.0	0.233	0.1	0.1	NA	NA	NA	NA	4.23	0.007211103	0.007211103	NA	1.626	0.139089863	0.139089863	NA	MS	G	NA	NA	NA	NA	NA	serenelli17	A	1	0.21112054125804933	0.03564627952049615	0.03883581899320532
KIC3657002	1.219	0.064660653	0.089894382	1.516	0.032449961	0.037589892	6006.0	64.0	64.0	0.112	0.1	0.1	NA	NA	NA	NA	4.161	0.012806248	0.013601471	NA	2.732	0.226473372	0.226473372	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.436480695009495	0.03458696971541436	0.03758167235246729
KIC3730801	1.24	0.067896981	0.11315918	1.595	0.04494441	0.052773099	5894.0	58.0	58.0	0.164	0.1	0.1	NA	NA	NA	NA	4.123	0.012649111	0.013601471	NA	2.844	0.24686741	0.24686741	NA	MS	G	NA	NA	NA	NA	NA	serenelli17	A	1	0.45392959205772865	0.03615078332572541	0.03943547006206055
KIC3761840	1.538	0.065802736	0.069892775	2.814	0.074672619	0.073736016	6236.0	61.0	61.0	0.011	0.1	0.1	NA	NA	NA	NA	3.725	0.015811388	0.015811388	NA	12.97	1.132379547	1.132379547	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	1.1129399760840801	0.03635242287909235	0.03967556491270141
KIC3854781	1.197	0.056727418	0.059816386	1.792	0.035805028	0.03744329	5705.0	102.0	102.0	0.256	0.1	0.1	NA	NA	NA	NA	4.009	0.01029563	0.01029563	NA	3.408	0.294317891	0.294317891	NA	MS	G	NA	NA	NA	NA	NA	serenelli17	A	1	0.5324995860946625	0.035974119618805145	0.03922531484214681
KIC3952307	1.275	0.062289646	0.068410526	2.076	0.048373546	0.047507894	6210.0	118.0	118.0	-0.118	0.1	0.1	NA	NA	NA	NA	3.908	0.013928388	0.013928388	NA	6.262	0.486953001	0.486953001	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.7967130632808964	0.032523340489855945	0.03515754028843787
KIC3952580	1.458	0.064202804	0.061846584	2.709	0.046615448	0.047434165	6115.0	101.0	101.0	-0.074	0.1	0.1	NA	NA	NA	NA	3.736	0.01029563	0.009433981	NA	11.88	1.056787444	1.056787444	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	1.0748164406451748	0.03701000195012405	0.040460253048235195
KIC3967859	1.008	0.060539243	0.059682493	1.284	0.034438351	0.03354102	6211.0	78.0	78.0	-0.375	0.1	0.1	NA	NA	NA	NA	4.224	0.015811388	0.015811388	NA	1.933	0.172593807	0.172593807	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.286231854028553	0.037142740554585774	0.040618966313857946
KIC4049576	1.159	0.067416615	0.069115845	1.944	0.091923882	0.086127812	6066.0	84.0	84.0	-0.264	0.101	0.101	NA	NA	NA	NA	3.923	0.028442925	0.030413813	NA	4.633	0.331409817	0.331409817	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.6658623002031552	0.03000532554763502	0.032233267870830806
KIC4247542	1.129	0.091787799	0.071063352	1.581	0.052773099	0.050119856	6440.0	66.0	66.0	-0.44	0.1	0.1	NA	NA	NA	NA	4.095	0.020248457	0.020248457	NA	3.696	0.272247043	0.272247043	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.5677319625480691	0.030866738754630307	0.03322954219785024
KIC4346201	1.142	0.05745433	0.054918121	1.902	0.03312099	0.032249031	6147.0	51.0	51.0	-0.337	0.099	0.099	NA	NA	NA	NA	3.937	0.010630146	0.010630146	NA	5.527	0.551784266	0.551784266	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.7424894645817751	0.04132726611171522	0.045677547328291435
KIC4450844	1.056	0.046400431	0.047201695	1.548	0.025495098	0.025495098	5968.0	59.0	59.0	-0.136	0.072111026	0.072111026	NA	NA	NA	NA	4.082	0.007211103	0.007211103	NA	2.81	0.241286059	0.241286059	NA	MS	G	NA	NA	NA	NA	NA	serenelli17	A	1	0.4487063199050799	0.03577660488630657	0.03899057716557386
KIC4465324	1.079	0.079378838	0.059033889	1.388	0.037336309	0.032695565	5850.0	59.0	59.0	0.037	0.1	0.1	NA	NA	NA	NA	4.187	0.012083046	0.012083046	NA	2.207	0.1928978	0.1928978	NA	MS	G	NA	NA	NA	NA	NA	serenelli17	A	1	0.34380233316165504	0.036390414449490205	0.03972082932243837
KIC4465529	1.322	0.054561891	0.057982756	1.657	0.030610456	0.030610456	6345.0	49.0	49.0	0.025	0.1	0.1	NA	NA	NA	NA	4.12	0.01029563	0.01029563	NA	4.239	0.367701157	0.367701157	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.627263416568221	0.0361266233216504	0.03940671880742963
KIC4543171	1.315	0.068410526	0.069656299	1.663	0.043829214	0.043829214	6129.0	59.0	59.0	0.137	0.1	0.1	NA	NA	NA	NA	4.114	0.013928388	0.014866069	NA	3.486	0.296648102	0.296648102	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.5423273827739744	0.035468558183559096	0.03862494288875784
KIC4571351	1.235	0.074330344	0.099809819	1.585	0.068949257	0.069892775	6000.0	59.0	59.0	0.143	0.101	0.101	NA	NA	NA	NA	4.125	0.026305893	0.028284271	NA	2.923	0.255209864	0.255209864	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.4658288153574364	0.03635375585499029	0.03967715291726115
KIC4586099	1.253	0.118595953	0.077833155	1.813	0.051623638	0.040360872	6383.0	58.0	58.0	-0.151	0.1	0.1	NA	NA	NA	NA	4.021	0.013892444	0.012206556	NA	5.663	0.482656291	0.482656291	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.7530465616265292	0.03552170612328831	0.03868798605697055
KIC4638884	1.522	0.050803543	0.046861498	1.928	0.026907248	0.025612497	6662.0	57.0	57.0	0.008	0.099	0.099	NA	NA	NA	NA	4.05	0.006708204	0.006708204	NA	6.055	0.488982164	0.488982164	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.782114147479071	0.03372795949120422	0.036569553805882005
KIC4739932	1.166	0.058591808	0.063071388	1.805	0.047010637	0.047927028	5876.0	111.0	111.0	0.008	0.1	0.1	NA	NA	NA	NA	3.991	0.016155494	0.016155494	NA	4.034	0.323248424	0.323248424	NA	MS	G	NA	NA	NA	NA	NA	serenelli17	A	1	0.6057358938767466	0.03347642761437086	0.03627401330422997
KIC4755204	1.19	0.102459748	0.065863495	1.645	0.043863424	0.039357337	6073.0	70.0	70.0	-0.072	0.1	0.1	NA	NA	NA	NA	4.084	0.012083046	0.012083046	NA	2.924	0.263173003	0.263173003	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.4659773682858228	0.03742826977499303	0.04096072999552308
KIC4756112	1.378	0.073	0.071505245	2.619	0.090476516	0.08579627	6182.0	60.0	60.0	-0.209	0.1	0.1	NA	NA	NA	NA	3.739	0.019416488	0.020396078	NA	11.38	1.040684239	1.040684239	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	1.0561422620590524	0.03800325914678626	0.04165046324838273
KIC4841753	1.314	0.056035703	0.053600373	2.149	0.07940403	0.074632433	5966.0	67.0	67.0	0.127	0.1	0.1	NA	NA	NA	NA	3.891	0.02236068	0.023345235	NA	6.304	0.560000153	0.560000153	NA	MS	G	NA	NA	NA	NA	NA	serenelli17	A	1	0.799616204481499	0.03696108003966514	0.04040178481533585
KIC4842436	1.089	0.060440053	0.062008064	1.57	0.056920998	0.054083269	5688.0	63.0	63.0	0.139	0.1	0.1	NA	NA	NA	NA	4.082	0.023769729	0.023769729	NA	2.791	0.254711365	0.254711365	NA	MS	G	NA	NA	NA	NA	NA	serenelli17	A	1	0.44575983648863104	0.03792890738096477	0.04156116083776129
KIC4947253	1.173	0.055072679	0.056824291	2.006	0.048332184	0.048332184	5953.0	59.0	59.0	-0.196	0.1	0.1	NA	NA	NA	NA	3.901	0.013	0.013	NA	5.318	0.474089941	0.474089941	NA	MS	G	NA	NA	NA	NA	NA	serenelli17	A	1	0.7257483329955482	0.03708696407764478	0.040552262364878966
KIC5084157	1.102	0.082298238	0.073573093	1.378	0.048301139	0.045650849	5803.0	83.0	83.0	0.125	0.1	0.1	NA	NA	NA	NA	4.201	0.01118034	0.01118034	NA	2.351	0.197037741	0.197037741	NA	MS	G	NA	NA	NA	NA	NA	serenelli17	A	1	0.37125262912493934	0.03495322726468941	0.038014539657701185
KIC5214711	1.255	0.076485293	0.070724819	1.868	0.073409809	0.06977822	6194.0	54.0	54.0	-0.025	0.1	0.1	NA	NA	NA	NA	3.993	0.023769729	0.023769729	NA	5.291	0.438711511	0.438711511	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.7235377615320568	0.03459499440830516	0.03759114793269236
KIC5253542	1.077	0.061400326	0.061400326	1.191	0.026400758	0.026400758	5770.0	96.0	96.0	0.203	0.1	0.1	NA	NA	NA	NA	4.318	0.013	0.013	NA	1.463	0.123674067	0.123674067	NA	MS	G	NA	NA	NA	NA	NA	serenelli17	A	1	0.16524432612531087	0.03524339745310556	0.03835804808392018
KIC5344612	1.298	0.07566373	0.10878419	1.746	0.060827625	0.060827625	6359.0	84.0	84.0	-0.123	0.1	0.1	NA	NA	NA	NA	4.063	0.020396078	0.020396078	NA	4.715	0.390669341	0.390669341	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.6734816970733472	0.034570988046452755	0.037562802289611175
KIC5353186	1.362	0.210582525	0.087709749	2.187	0.104709121	0.06726812	6166.0	55.0	55.0	0.073	0.1	0.1	NA	NA	NA	NA	3.893	0.012649111	0.012649111	NA	7.67	0.655138126	0.655138126	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.884795363948981	0.035596083858441596	0.038776239967381
KIC5371516	1.454	0.070092796	0.127945301	2.049	0.035355339	0.058600341	6350.0	81.0	81.0	0.075	0.1	0.1	NA	NA	NA	NA	3.976	0.01	0.014317821	NA	5.834	0.497365294	0.497365294	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.7659664247857139	0.03553094648205224	0.03869894853224809
KIC5431016	1.336	0.175559107	0.084314886	2.142	0.081394103	0.046227697	6601.0	62.0	62.0	-0.264	0.101	0.101	NA	NA	NA	NA	3.903	0.019235384	0.012727922	NA	8.646	0.791074601	0.791074601	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.936815231197633	0.03802215700493761	0.041673166450093446
KIC5512589	1.132	0.041146081	0.044777226	1.658	0.024839485	0.025612497	5789.0	56.0	56.0	0.032	0.1	0.1	NA	NA	NA	NA	4.052	0.00781025	0.00781025	NA	2.979	0.248201743	0.248201743	NA	MS	G	NA	NA	NA	NA	NA	serenelli17	A	1	0.4740705032150436	0.03475561221459034	0.037780886234584865
KIC5516982	1.263	0.045276926	0.044418465	1.472	0.019416488	0.019416488	6444.0	50.0	50.0	-0.065	0.1	0.1	NA	NA	NA	NA	4.203	0.007211103	0.007211103	NA	3.568	0.306744936	0.306744936	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.5524248457040855	0.03581827364570367	0.03904007923304886
KIC5530375	1.404	0.064350602	0.061854668	2.753	0.06574192	0.064845971	6210.0	55.0	55.0	-0.226	0.1	0.1	NA	NA	NA	NA	3.706	0.012369317	0.012369317	NA	8.503	1.208243273	1.208243273	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.92957217907655	0.057702654542972964	0.06656136590166128
KIC5543462	1.033	0.061294372	0.058821765	1.298	0.057974132	0.053160135	6246.0	54.0	54.0	-0.372	0.102	0.102	NA	NA	NA	NA	4.224	0.029274562	0.030265492	NA	2.252	0.188741772	0.188741772	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.3525683861793086	0.034953447753331535	0.03801480048571282
KIC5636956	1.464	0.072422372	0.127137721	2.055	0.055461698	0.064621978	6369.0	60.0	60.0	0.094	0.1	0.1	NA	NA	NA	NA	3.975	0.012165525	0.013152946	NA	7.338	0.637729562	0.637729562	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.8655777074199291	0.036192712241456704	0.03948537526226725
KIC5683538	1.22	0.058600341	0.061032778	2.302	0.101651365	0.093962759	6366.0	73.0	73.0	-0.557	0.102	0.102	NA	NA	NA	NA	3.798	0.02745906	0.029427878	NA	6.302	0.483941956	0.483941956	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.7994783988379808	0.032131741720644036	0.03470034915568532
KIC5773155	1.429	0.077833155	0.079208585	1.896	0.052153619	0.052153619	6317.0	55.0	55.0	0.138	0.1	0.1	NA	NA	NA	NA	4.036	0.013152946	0.013152946	NA	5.469	0.4588635	0.4588635	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.7379079233746387	0.03499027127961141	0.03805836509437477
KIC5773345	1.508	0.04482187	0.047201695	2.024	0.018384776	0.019849433	6214.0	61.0	61.0	0.255	0.1	0.1	NA	NA	NA	NA	4.003	0.006324555	0.006324555	NA	5.275	0.432457782	0.432457782	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.7222224639697303	0.034220243733103395	0.03714904831848631
KIC5950854	0.956	0.049203658	0.047634021	1.233	0.021400935	0.020615528	5913.0	61.0	61.0	-0.238	0.1	0.1	NA	NA	NA	NA	4.236	0.008602325	0.008602325	NA	1.875	0.157345852	0.157345852	NA	MS	G	NA	NA	NA	NA	NA	serenelli17	A	1	0.27300127206373764	0.034996343376018535	0.038065549550929834
KIC5961597	1.465	0.068593003	0.077620873	1.923	0.04494441	0.04494441	6492.0	53.0	53.0	0.051	0.1	0.1	NA	NA	NA	NA	4.035	0.012649111	0.013601471	NA	6.678	0.526709025	0.526709025	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.824646414718352	0.032970031030038816	0.03568014374272532
KIC6047087	1.096	0.061587336	0.06074537	1.315	0.027730849	0.026832816	6189.0	61.0	61.0	-0.188	0.1	0.1	NA	NA	NA	NA	4.239	0.011661904	0.011661904	NA	2.129	0.17638538	0.17638538	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.32817566143832255	0.03456787324074018	0.037559124716150305
KIC6049366	1.212	0.06726812	0.065795137	1.822	0.086648716	0.08005623	6220.0	62.0	62.0	-0.143	0.099	0.099	NA	NA	NA	NA	3.998	0.029427878	0.030413813	NA	4.637	0.392941598	0.392941598	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.6662370958958044	0.03532584665245331	0.03845574434891941
KIC6129877	1.115	0.067675697	0.070178344	1.328	0.038483763	0.038483763	6064.0	72.0	72.0	-0.048	0.1	0.1	NA	NA	NA	NA	4.238	0.015811388	0.016763055	NA	2.353	0.200690222	0.200690222	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.3716219271760213	0.035546286410877814	0.03871714847448038
KIC6232600	1.132	0.059076222	0.059076222	1.312	0.024698178	0.024698178	6435.0	70.0	70.0	-0.294	0.1	0.1	NA	NA	NA	NA	4.255	0.01029563	0.01029563	NA	2.61	0.199951275	0.199951275	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.41664050733828095	0.03205828189701343	0.03461468435481563
KIC6287060	1.157	0.079881162	0.07823682	1.488	0.047010637	0.045276926	6020.0	53.0	53.0	-0.016	0.1	0.1	NA	NA	NA	NA	4.155	0.017464249	0.018384776	NA	3.112	0.27140541	0.27140541	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.4930395883176513	0.036314451083401644	0.039630332732513984
KIC6370489	1.211	0.058137767	0.061522354	2.002	0.03482815	0.03748333	6302.0	80.0	80.0	-0.452	0.1	0.1	NA	NA	NA	NA	3.918	0.008602325	0.008602325	NA	5.209	0.448219507	0.448219507	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.7167543574326971	0.03584867278894632	0.03907619966676201
KIC6520835	1.328	0.058796258	0.057489129	2.144	0.03482815	0.034058773	6146.0	50.0	50.0	0.032	0.1	0.1	NA	NA	NA	NA	3.898	0.010630146	0.010630146	NA	7.205	0.572534042	0.572534042	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.8576339851500081	0.03320793552695889	0.03595895556321671
KIC6529109	1.19	0.052430907	0.056603887	1.828	0.031064449	0.032756679	5806.0	90.0	90.0	0.072	0.099	0.099	NA	NA	NA	NA	3.989	0.01	0.01	NA	3.483	0.301768722	0.301768722	NA	MS	G	NA	NA	NA	NA	NA	serenelli17	A	1	0.5419534744582363	0.036085871510476375	0.03935823065487676
KIC6530901	1.3	0.050249378	0.053037722	1.559	0.023430749	0.024207437	6374.0	53.0	53.0	0.018	0.1	0.1	NA	NA	NA	NA	4.165	0.01	0.01	NA	3.626	0.303046764	0.303046764	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.5594277997594899	0.034859398109656325	0.03790357027435631
KIC6592305	1.362	0.056586217	0.05375872	2.248	0.041048752	0.039408121	6132.0	55.0	55.0	0.06	0.1	0.1	NA	NA	NA	NA	3.868	0.01029563	0.01029563	NA	6.92	0.596243014	0.596243014	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.8401060944567578	0.03589471874036532	0.039130922264751566
KIC6593620	0.985	0.0560803	0.054378304	1.581	0.043462628	0.041629317	5791.0	60.0	60.0	-0.26	0.1	0.1	NA	NA	NA	NA	4.033	0.015231546	0.015231546	NA	2.585	0.222583045	0.222583045	NA	MS	G	NA	NA	NA	NA	NA	serenelli17	A	1	0.4124605474299613	0.03587206361283052	0.039103996542480035
KIC6605673	1.135	0.089537702	0.060539243	1.65	0.039	0.032649655	6222.0	60.0	60.0	-0.258	0.1	0.1	NA	NA	NA	NA	4.058	0.014317821	0.011661904	NA	3.612	0.307113151	0.307113151	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.5577477416414682	0.03544006078675632	0.038591146714254454
KIC6612225	1.186	0.065	0.068117545	1.783	0.049040799	0.049819675	6374.0	54.0	54.0	-0.337	0.1	0.1	NA	NA	NA	NA	4.009	0.01118034	0.01118034	NA	5.549	0.478999686	0.478999686	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.7442147248141658	0.03595849620592162	0.039206738583697054
KIC6671492	1.413	0.065115282	0.066603303	2.445	0.049648766	0.047010637	6103.0	103.0	103.0	0.067	0.1	0.1	NA	NA	NA	NA	3.81	0.012529964	0.012529964	NA	8.403	0.73916899	0.73916899	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.9244343635432307	0.036614881275557565	0.03998844370364607
KIC6689943	1.178	0.064031242	0.074625733	1.479	0.038275318	0.039115214	6011.0	54.0	54.0	-0.002	0.1	0.1	NA	NA	NA	NA	4.168	0.012083046	0.013	NA	3.222	0.274607079	0.274607079	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.5081255360831992	0.03552129639489232	0.038687499979706386
KIC6766513	1.271	0.052345009	0.053740115	2.054	0.033970576	0.033970576	6594.0	77.0	77.0	-0.397	0.102	0.102	NA	NA	NA	NA	3.916	0.008062258	0.008062258	NA	6.876	0.643260767	0.643260767	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.8373358680150148	0.03883927834876966	0.042656910870844555
KIC6837853	1.146	0.075742986	0.077987178	1.376	0.051	0.049244289	5886.0	57.0	57.0	0.154	0.1	0.1	NA	NA	NA	NA	4.218	0.020615528	0.021587033	NA	2.122	0.177657336	0.177657336	NA	MS	G	NA	NA	NA	NA	NA	serenelli17	A	1	0.32674537956532185	0.034917748551768324	0.03797257372296681
KIC6853020	1.515	0.098081599	0.134525091	2.092	0.070830784	0.070830784	6437.0	56.0	56.0	0.125	0.1	0.1	NA	NA	NA	NA	3.973	0.018681542	0.019646883	NA	7.406	0.598470002	0.598470002	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.8695837077134237	0.03374887366033086	0.03659414393907656
KIC7038145	1.471	0.077103826	0.06670832	2.459	0.075894664	0.062769419	6074.0	58.0	58.0	0.257	0.1	0.1	NA	NA	NA	NA	3.823	0.016763055	0.015811388	NA	8.695	0.807294839	0.807294839	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.9392695863387313	0.03855891532477507	0.04231891784166797
KIC7133688	1.418	0.081320354	0.096607453	1.932	0.063953108	0.062177166	6400.0	63.0	63.0	0.028	0.1	0.1	NA	NA	NA	NA	4.015	0.019646883	0.021587033	NA	6.589	0.596604813	0.596604813	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.8188195075475364	0.03764382106659436	0.041219061021339654
KIC7174470	1.412	0.221551348	0.122674366	2.266	0.09625487	0.080156098	6119.0	84.0	84.0	0.192	0.1	0.1	NA	NA	NA	NA	3.882	0.022825424	0.021095023	NA	6.988	0.592399744	0.592399744	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.8443528963108934	0.03533921196440781	0.038471585082650805
KIC7282890	1.596	0.094413982	0.215615398	2.393	0.075073298	0.107703296	6341.0	47.0	47.0	-0.014	0.099	0.099	NA	NA	NA	NA	3.877	0.013038405	0.015652476	NA	8.587	0.730976121	0.730976121	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.9338414628987213	0.03548013025670671	0.03863866804572258
KIC7296438	1.159	0.040360872	0.055072679	1.393	0.02	0.023345235	5749.0	56.0	56.0	0.268	0.072111026	0.072111026	NA	NA	NA	NA	4.213	0.005830952	0.007615773	NA	2.202	0.188867864	0.188867864	NA	MS	G	NA	NA	NA	NA	NA	serenelli17	A	1	0.34281731463573295	0.035738260007266986	0.03894503301468971
KIC7376493	0.997	0.059169249	0.054918121	1.494	0.036891733	0.036055513	5803.0	73.0	73.0	-0.123	0.101	0.101	NA	NA	NA	NA	4.087	0.01077033	0.01077033	NA	2.293	0.20247532	0.20247532	NA	MS	G	NA	NA	NA	NA	NA	serenelli17	A	1	0.36040405472993886	0.03674922436468281	0.04014875568514875
